company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
lojas miamor,,lojas miamor,br,são paulo,são mateus,são paulo,03949-200,avenida mateo bei,2626,-23.604756000000002,-46.48091219999999,"av. mateo bei, 2626 - cidade são mateus, são paulo - sp, 03949-200, brazil","br, brazil, são paulo, são paulo, 03949-200, avenida mateo bei, 2626, -23.604756000000002, -46.48091219999999",,,,,,,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a home goods store located in são paulo, brazil.",in-store pickup | same day delivery | credit card payment | in-store shopping | home goods store | accessibility & parking | wheelchair accessible entrance,,3698
piano infantil - ben 10,,piano infantil - ben 10,br,são paulo,vila maria,são paulo,02110-011,rua alcântara,867,-23.5237947,-46.590266299999996,"r. alcântara, 857 - vila maria, são paulo - sp, 02110-011, brazil","br, brazil, são paulo, são paulo, 02110-011, rua alcântara, 867, -23.5237947, -46.590266299999996","piano infantil - ben 10 is a hobby shop based in são paulo, brazil.",,,durable products,"party, toys & games",toys & sporting goods,+551145198900,+551145198900,,,,conteudo/institucional/sobre-nos,lojasmiamor.com.br,,,,,,,,,"piano infantil - ben 10 is a hobby store located in são paulo, brazil. the store specializes in selling musical instruments, particularly the ben 10, which is described as a toy piano.",wheelchair accessible entrance | musical instruments retailer | credit card payment | hobby shops | in-store pickup,,4453
lojas miamor,,lojas miamor,br,são paulo,,são josé dos campos,12210-030,avenida marechal floriano peixoto,10/14,-23.1848252,-45.8852978,"av. mal. floriano peixoto, 10/14 - centro, são josé dos campos - sp, 12210-030, brazil","br, brazil, são paulo, são josé dos campos, 12210-030, avenida marechal floriano peixoto, 10/14, -23.1848252, -45.8852978",,,,,,,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a variety store located in são josé dos campos, são paulo, brazil.",wheelchair accessible entrance | department stores industry | credit card payment | nfc mobile payments | retail trade | variety stores,,12054
lojas miamor,,lojas miamor,br,são paulo,centro,itaquaquecetuba,08570-002,rua carlos barbosa da silva,16,-23.4771798,-46.353658499999995,"av. emancipação, 16 - centro, itaquaquecetuba - sp, 08570-002, brazil","br, brazil, são paulo, itaquaquecetuba, 08570-002, rua carlos barbosa da silva, 16, -23.4771798, -46.353658499999995",,,,,,,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a department store located in itaquaquecetuba, são paulo, brazil.",wheelchair accessible entrance | credit card payment | department store products,,15427
lojas miamor,,lojas miamor,br,são paulo,,jacareí,12327-000,rua doutor lúcio malta,459,-23.3035306,-45.9688903,"r. dr. lúcio malta, 459 - centro, jacareí - sp, 12327-000, brazil","br, brazil, são paulo, jacareí, 12327-000, rua doutor lúcio malta, 459, -23.3035306, -45.9688903",,,,,,,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a department store located in jacareí, são paulo, brazil.",nfc mobile payments | wheelchair accessible entrance | department store products | in-store pickup | credit card payment,,17530
lojas miamor,,lojas miamor,br,são paulo,,ferraz de vasconcelos,08500-405,avenida quinze de novembro,186,-23.5415807,-46.3659033,"av. quinze de novembro, 186 - centro histórico de são paulo, ferraz de vasconcelos - sp, 08500-405, brazil","br, brazil, são paulo, ferraz de vasconcelos, 08500-405, avenida quinze de novembro, 186, -23.5415807, -46.3659033",,,,,,,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a department and home goods store located in ferraz de vasconcelos, são paulo, brazil.",department stores | in-store pickup | home goods store | credit card payment | wheelchair accessible entrance | same day delivery,,18569
loja miamor,,loja miamor,br,são paulo,lajeado,são paulo,08451-056,estrada do lageado velho,612,-23.536411599999997,-46.403236500000006,"estr. do lageado velho, 612 - guaianases, são paulo - sp, 08451-056, brazil","br, brazil, são paulo, são paulo, 08451-056, estrada do lageado velho, 612, -23.536411599999997, -46.403236500000006",,,,,,,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"loja miamor is a home goods store located in são paulo, brazil. the store offers various services including delivery and same-day delivery. it accepts multiple payment methods such as credit card, debit card, and mobile nfc.",in-store shopping | wheelchair accessible entrance | credit card payment | home goods store | retail,,22409
lojas miamor,,lojas miamor,br,são paulo,,ribeirão pires,09400-190,rua doutor joão batista rocha,33,-23.712953199999998,-46.414127,"r. dr. joão batista rocha, 33 - são caetaninho, ribeirão pires - sp, 09400-190, brazil","br, brazil, são paulo, ribeirão pires, 09400-190, rua doutor joão batista rocha, 33, -23.712953199999998, -46.414127","lojas miamor is an office supplier based in ribeirão pires, brazil.",,,nondurable products,books printing & stores,other nondurable products,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a stationery store located in ribeirão pires, são paulo, brazil. the store specializes in providing a variety of stationery products and offers services such as in-store shopping and pickup. it also accepts credit card payments.",office supplies retailer | stationery | in-store shopping | credit card payment,,23282
lojas miamor,,lojas miamor,br,são paulo,,mauá,09310-000,avenida barão de mauá,217,-23.666508399999998,-46.46077359999999,"av. barão de mauá, 217 - centro, mauá - sp, 09310-000, brazil","br, brazil, são paulo, mauá, 09310-000, avenida barão de mauá, 217, -23.666508399999998, -46.46077359999999","lojas miamor is a clothing store based in mauá, brazil.",,,nondurable products,clothing,"apparel, accessories & footwear",+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a retail establishment located in mauá, são paulo, brazil. it operates as a department store offering a wide range of products including clothing, fashion accessories, gifts, kitchen supplies, school supplies, and stationery.",school supplies retailer | fashion accessories | departmental stores | kitchen supplies retailer | nfc mobile payments | stationery store | gifts & shop | department stores | in-store pickup | credit card payment | wheelchair accessible parking lot,,28525
lojas miamor,,lojas miamor,br,são paulo,,santo andré,09010-000,rua campos sales,208,-23.656538999999995,-46.527223,"r. cel. oliveira lima, 280 - centro, santo andré - sp, 09010-000, brazil","br, brazil, são paulo, santo andré, 09010-000, rua campos sales, 208, -23.656538999999995, -46.527223",,,,,,,+551145143488,+551145143488,,,,,lojasmiamor.com.br,,,,,,,,,"lojas miamor is a variety store located in santo andré, são paulo, brazil. the store offers a wide range of products and services, including delivery and in-store pickup options. it is equipped with wheelchair-accessible entrances and accepts various payment methods such as credit cards, debit cards, and mobile nfc payments.",in-store shopping | credit card payment | variety stores | nfc mobile payments | in-store pickup | wheelchair accessible parking lot | groceries retailer,,30292
