company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
maranet telecom,,maranet telecom,br,maranhão,,zé doca,65365-000,avenida militar,235 z,-3.2720287999999997,-45.6537065,"av. militar, 235, zé doca - ma, 65365-000, brazil","br, brazil, maranhão, zé doca, 65365-000, avenida militar, 235 z, -3.2720287999999997, -45.6537065",,,,,,,+559833100150,+559833100150,,,,,maranet.com.br,,,,,,,,,"maranet telecom is a company categorized under 'school house'. it is located in zé doca, maranhão, brazil.",telecommunications reseller,,7128
maranet telecom,,maranet telecom,br,maranhão,,pindaré-mirim,65370-000,rodovia deputado joão silva,7,-3.6080346999999993,-45.343883000000005,"av. pres. getúlio vargas, 7, pindaré-mirim - ma, 65370-000, brazil","br, brazil, maranhão, pindaré-mirim, 65370-000, rodovia deputado joão silva, 7, -3.6080346999999993, -45.343883000000005","maranet telecom is a telecommunications company based in pindaré-mirim, brazil.",,,professional services,telecommunication services,it&c services,+559833100150,+559833100150,,,,,maranet.com.br,,,,,,,,,"maranet telecom is a telecommunications service provider based in pindaré-mirim, maranhão, brazil.",telecommunications services | telecommunications reseller,,12477
maranet telecom,,maranet telecom,br,maranhão,,bela vista do maranhão,65335-000,rua do comércio,,-3.7421194,-45.249786799999995,"bela vista do maranhão - state of maranhão, 65335-000, brazil","br, brazil, maranhão, bela vista do maranhão, 65335-000, rua do comércio, , -3.7421194, -45.249786799999995","maranet telecom is a cable & internet provider based in bela vista do maranhão, brazil.",,,professional services,telecommunication services,it&c services,+559833100150,+559833100150,,,,,maranet.com.br,,,,,,,,,"maranet telecom is an internet service provider based in bela vista do maranhão, maranhão, brazil.",internet services provider | high-quality internet connectivity,,21118
maranet telecom,,maranet telecom,br,maranhão,,bom jardim,65380-000,rua são luís,22-234,-3.5448548999999994,-45.6080655,"r. são luís, 22-234, bom jardim - ma, 65380-000, brazil","br, brazil, maranhão, bom jardim, 65380-000, rua são luís, 22-234, -3.5448548999999994, -45.6080655",,,,,,,+559833100150,+559833100150,,,,?opi=79508299&sa=U&ved=0ahUKEwigpeGx4ZeIAxW2LrkGHdBLH3gQ61gIFigS&usg=AOvVaw30nStOs9mEK7W8V0QvUmqw,maranet.com.br,,,,,,,,,"maranet telecom is a company based in bom jardim, maranhão, brazil.",telecommunications services | telecommunications reseller,,21595
maranet telecom,,maranet telecom,br,maranhão,,alto alegre do pindaré,65398-000,avenida juscelino kubtschek,1,-3.6652943999999996,-45.8437604,"av. kubitscheck, 161 - 1, alto alegre do pindaré - ma, 65398-000, brazil","br, brazil, maranhão, alto alegre do pindaré, 65398-000, avenida juscelino kubtschek, 1, -3.6652943999999996, -45.8437604","maranet telecom is a cable & internet provider based in alto alegre do pindaré, brazil.",,,professional services,telecommunication services,it&c services,+559833100150,+559833100150,,,,,maranet.com.br,,,,,,,,,"maranet telecom is an internet service provider based in alto alegre do pindaré, maranhão, brazil.",telecommunications services | internet services provider,,26716
maranet telecom,,maranet telecom,br,maranhão,,monção,65360-000,rua da baronesa,605,-3.4894282999999993,-45.251430899999995,"r. da baroneza, 605, monção - ma, 65360-000, brazil","br, brazil, maranhão, monção, 65360-000, rua da baronesa, 605, -3.4894282999999993, -45.251430899999995",,,,,,,+559833100151,+559833100151,,,,,maranet.com.br,,,,,,,,,"maranet telecom is a company categorized under 'school house'. it is located in monção, maranhão, brazil.",schools telecommunications service provider,,27253
maranet telecom,,maranet telecom,br,maranhão,,santa inês,65300-595,rua bandeira tribuzi,146,-3.6590678999999997,-45.386295200000006,"rua bandeira tribuzzi, bairro, santa inês - ma, 65300-000, brazil","br, brazil, maranhão, santa inês, 65300-595, rua bandeira tribuzi, 146, -3.6590678999999997, -45.386295200000006","maranet telecom is a cable & internet provider based in santa inês, brazil.",,,professional services,telecommunication services,it&c services,+559833100150,+559833100150,,,,,maranet.com.br,,,,,,,,,"maranet telecom is an internet service provider based in santa inês, maranhão, brazil.",internet services provider | telecommunications services,,27758
maranet telecom,,maranet telecom,br,maranhão,,pio xii,65707-000,rua deputado newton bello,202,-3.88892,-45.16789,"r. newton belo, 202 - 298, pio xii - ma, 65707-000, brazil","br, brazil, maranhão, pio xii, 65707-000, rua deputado newton bello, 202, -3.88892, -45.16789","maranet telecom is a cable & internet provider based in pio xii, brazil.",,,professional services,telecommunication services,it&c services,+559833100150,+559833100150,,,,,maranet.com.br,,,,,,,,,"maranet telecom is an internet service provider based in pio xii, maranhão, brazil.",internet services provider | telecommunications industry,,28782
maranet,,maranet | maranet telecom,br,maranhão,,bela vista do maranhão,65335-000,,,-3.7416367,-45.2514192,alto alegre do pindaré – ma_cep 65398-000 2 – bela vista do maranhão – cep: 65335-000,"br, brazil, maranhão, bela vista do maranhão, 65335-000, , , -3.7416367, -45.2514192 | br, brazil, maranhão, alto alegre do pindaré, 65398-000, , , -3.7785491527272725, -45.94254706545454 | br, brazil, maranhão, pindaré-mirim, 65370-000, , , -3.6124457, -45.3404235 | br, brazil, maranhão, monção, 65360-000, , , -3.4842036, -45.2515472 | br, brazil, maranhão, igarapé do meio, 65345-000, , , -3.6397814, -45.1872837 | br, brazil, maranhão, bom jardim, 65380-000, , , -3.54129, -45.606004 | br, brazil, maranhão, pio xii, 65707-000, , , -3.8911223, -45.1710284 | br, brazil, maranhão, amarante do maranhão, , , , -5.2085503, -45.3930262 | br, brazil, maranhão, são luís, 65020-130, rua urbano santos, s/n, -2.5291022, -44.2943657 | br, brazil, rio grande do sul, palmares do sul, 95540-000, travessa teixeira, sn, -30.2575741, -50.5157472","maranet is a cable & internet provider based in bela vista do maranhão, brazil.","serviço de telefonia está disponível somente na cidade de santa inês-ma. confira todas nossas ofertas e vigências. aproveite o poder da ultra velocidade e garanta uma experiência única. descubra uma nova era de serviços com a maranet. oferecemos fibra óptica para tv, proporcionando uma qualidade de imagem incrível e uma experiência de entretenimento sem igual. além disso, temos planos de tv por assinatura com uma ampla variedade de canais para atender a todos os gostos. com nossos pacotes de tv e internet, você terá acesso a um mundo de conteúdo emocionante. mas não paramos por aí. oferecemos também telefonia fixa e móvel, com chamadas ilimitadas para você se comunicar livremente com seus entes queridos. nossos planos de telefonia são flexíveis e adaptáveis às suas necessidades individuais. com ligações para todo o brasil, você poderá se conectar com quem quiser, onde quer que esteja. atendemos diversas cidades, incluindo alto alegre do pindaré – ma, bela vista do maranhão – ma, bom jardim – ma, governador newton belo – ma, igarapé do meio – ma, monção – ma, pindaré mirim – ma, pio xii – ma, santa inês – ma, santa luzia – ma, são joão do caru – ma, tufilândia – ma, vitória do mearim – ma e zé doca – ma.",,professional services,telecommunication services,it&c services,+559833100150,+559833100150,,,,,maranet.com.br,pt,maranetfibra/,,maranetfibra/,,,store/apps/details?id=br.com.maranet.centralassinante,,"maranet telecom is a telecommunications company based in bela vista do maranhão, maranhão. the company offers a range of services including fiber optic internet, tv subscription plans, and fixed and mobile telephony. maranet telecom provides ultra-fast and stable internet connections, with plans available in various cities across maranhão, including alto alegre do pindaré, bom jardim, and santa inês. the company also offers unlimited calls within brazil and a variety of tv channels through its subscription plans.",telecommunications services | broadband plans with free wi-fi | fiber optic cables | brazilian call center services | unlimited calling | satellite tv plans | broadband services,maranet.com.br,29601
maranet telecom,,maranet telecom,br,maranhão,,são joão do carú,65385-000,ma-318,,-3.5578876999999998,-46.2552442,"r. da amendoa, são joão do carú - ma, 65385-000, brazil","br, brazil, maranhão, são joão do carú, 65385-000, ma-318, , -3.5578876999999998, -46.2552442","maranet telecom is a telecommunications company based in são joão do carú, brazil.",,,professional services,telecommunication services,it&c services,+559833100150,+559833100150,,,,,maranet.com.br,,,,,,,,,"maranet telecom is a telecommunications service provider based in são joão do carú, maranhão, brazil.",telecommunications services,,31080
