company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
estetic house - tattoo removal,,estetic house - tattoo removal,pl,masovian voivodeship,,warsaw,03-977,marokańska,2s,52.2233582,21.078934900000004,"marokańska 2s, 03-977 warszawa, poland","pl, poland, masovian voivodeship, warsaw, 03-977, marokańska, 2s, 52.2233582, 21.078934900000004","estetic house - tattoo removal is a tattoo & piercing parlor based in warsaw, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48575522878,+48575522878,,,,?opi=79508299&sa=U&ved=0ahUKEwiHgZ7YrIOIAxXYQ6QEHdMnOJ8Q61gIFCgQ&usg=AOvVaw2Zshsgy0Txd15NTTQawFm3,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in warsaw, poland, specializing in tattoo removal services.",tattoo removal services provider | service provider,,3866
estetic house,,estetic house,pl,silesian voivodeship,,częstochowa,,,,50.8120466,19.113213,", czestochowa, silesian voivodeship, poland","pl, poland, silesian voivodeship, częstochowa, , , , 50.8120466, 19.113213","estetic house is a business consulting company based in częstochowa, poland.",,business consulting | management consulting services,professional services,business consulting,other professional services,+48575522878,+48575522878,,,,,estetichouse.pl,,,,estetic_house_usuwanie_tatuazu,company/estetic-house,,,,,,estetichouse.pl,5830
estetic house - tattoo removal,,estetic house - tattoo removal,pl,lower silesian voivodeship,,wrocław,50-148,biskupia,7b,51.10882699999999,17.036342,"biskupia 7b, 50-148 wrocław, poland","pl, poland, lower silesian voivodeship, wrocław, 50-148, biskupia, 7b, 51.10882699999999, 17.036342","estetic house - tattoo removal is a tattoo & piercing parlor based in wrocław, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48575522878,+48575522878,,,,?opi=79508299&sa=U&ved=0ahUKEwj6_qSOxcWHAxWdzDgGHY_jAUMQ61gIFCgQ&usg=AOvVaw3D96uYHcymAPDqpkiQfz5s,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in wrocław, poland, specializing in tattoo removal services.",tattoo removal services provider | service provider,,6181
estetic house - tattoo removal,,estetic house - tattoo removal,pl,pomeranian voivodeship,gdansk,gdańsk,80-156,marszałka ferdynanda focha,2/5,54.3591409,18.626443000000002,"marszałka ferdynanda focha 2/5, 80-156 gdańsk, poland","pl, poland, pomeranian voivodeship, gdańsk, 80-156, marszałka ferdynanda focha, 2/5, 54.3591409, 18.626443000000002","estetic house - tattoo removal is a tattoo & piercing parlor based in gdańsk, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48459595278,+48459595278,,,,,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in gdańsk, poland, specializing in tattoo removal services.",service provider | tattoo removal services provider,,8241
estetic house - tattoo removal,,estetic house - tattoo removal,pl,silesian voivodeship,,katowice,40-524,tadeusza kościuszki,175,50.231740699999996,18.996833599999995,"gabinetymed.pl, tadeusza kościuszki 175, 40-524 katowice, poland","pl, poland, silesian voivodeship, katowice, 40-524, tadeusza kościuszki, 175, 50.231740699999996, 18.996833599999995","estetic house - tattoo removal is a tattoo & piercing parlor based in katowice, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48459595278,+48459595278,,,,,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in katowice, poland, within the silesian voivodeship. the company specializes in tattoo removal services.",service provider | tattoo removal services provider,,15073
estetic house - tattoo removal,,estetic house - tattoo removal,pl,greater poland voivodeship,,poznań,61-625,,54,52.39127810000001,16.986898299999996,"osiedle rusa 54, 61-625 poznań, poland","pl, poland, greater poland voivodeship, poznań, 61-625, , 54, 52.39127810000001, 16.986898299999996","estetic house - tattoo removal is a tattoo & piercing parlor based in poznań, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48459595278,+48459595278,,,,,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in poznań, poland, specializing in tattoo removal services.",personal care services | personalized tattoo removal,,16264
estetic house - tattoo removal,,estetic house - tattoo removal,pl,silesian voivodeship,śródmieście,częstochowa,42-200,wały józefa dwernickiego,43/45,50.81688629999999,19.1217213,"medical center klara, wały generała józefa dwernickiego 43/45, 42-200 częstochowa, poland","pl, poland, silesian voivodeship, częstochowa, 42-200, wały józefa dwernickiego, 43/45, 50.81688629999999, 19.1217213","estetic house - tattoo removal is a tattoo & piercing parlor based in częstochowa, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48575522878,+48575522878,,,,,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in częstochowa, poland, specializing in tattoo removal services.",tattoo removal services provider | service provider,,18595
estetic house - tattoo removal,,estetic house - tattoo removal,pl,lesser poland voivodeship,czyżyny,krakow,31-215,rondo 308 dywizjonu,,50.0805631,20.011532,"osiedle dywizjonu 303 62b/skymedic, 31-215 kraków, poland","pl, poland, lesser poland voivodeship, krakow, 31-215, rondo 308 dywizjonu, , 50.0805631, 20.011532","estetic house - tattoo removal is a tattoo & piercing parlor based in krakow, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48459595278,+48459595278,,,,,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in krakow, poland, specializing in tattoo removal services.",service provider | tattoo removal services provider,,19147
estetic house - tattoo removal,,estetic house - tattoo removal,pl,łódzkie voivodship,,łódź,93-239,franciszkańska,104/112,51.7929544,19.4597357,"franciszkańska 104/112, 93-239 łódź, poland","pl, poland, łódzkie voivodship, łódź, 93-239, franciszkańska, 104/112, 51.7929544, 19.4597357","estetic house - tattoo removal is a tattoo & piercing parlor based in łódź, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48459595278,+48459595278,,,,,estetichouse.pl,,,,,,,,,"estetic house - tattoo removal is a business located in łódź, poland, specializing in tattoo removal services.",personal care services | personalized tattoo removal,,22887
estetic house - tattoo removal,,estetic house - tattoo removal,pl,holy cross voivodeship,,kielce,25-323,górna,19a;19a,50.877882299999996,20.6509899,"górna 19a, 25-323 kielce, poland","pl, poland, holy cross voivodeship, kielce, 25-323, górna, 19a;19a, 50.877882299999996, 20.6509899","estetic house - tattoo removal is a tattoo & piercing parlor based in kielce, poland.",,,consumer services,beauty salons & hairdressers,other consumer services,+48459595278,+48459595278,,,,,estetichouse.pl,,estetichousekielce/,,,,,,,"estetic house - tattoo removal is a business located in kielce, poland, within the holy cross voivodeship. the company specializes in tattoo removal services.",personalized tattoo removal | personal care services,,27483
