company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
woods cross ut 84087,,woods cross ut 84087 | stock-n-lock storage | stock-n-lock self storage,us,utah,,woods cross,84087,,,40.8716501,-111.8921598,"1340 s 800 w woods cross, ut 84087","us, united states, utah, woods cross, 84087, , , 40.8716501, -111.8921598","woods cross ut 84087 is a warehousing & storage company based in woods cross, utah, united states.",,storage solution | ssl security,professional services,"warehousing, logistics & support",transport & warehousing,+18018394324,+18018394324,wxstorage@gmail.com,,,,stocknlock.net,en,stocknlockstorage/,Stock_N_Lock,stocknlockselfstorage/,,,,,"woods cross location is a self-storage facility located in woods cross, utah. the company offers a variety of unit sizes with 24-hour access, drive-up access, and online rental and bill pay options. they emphasize convenience, security, and customer service, providing ssl secure website protection and friendly employees. the facility features wide lanes and insurance options, ensuring a clean and secure environment for tenants.",storage solutions provider | insurance options | drive-up access | clean and ready-to-rent units | 24-hour access | wide lanes,stocknlock.net | woodscrossutahselfstorage.com,13
stock-n-lock,,stock-n-lock | stock-n-lock self storage,us,utah,,woods cross,84087,,,40.8716501,-111.892159,"1340 s 800 w, woods cross, ut 84087","us, united states, utah, woods cross, 84087, , , 40.8716501, -111.892159 | us, united states, utah, harrisville, 84404, veterans memorial highway, 1050, 41.2196441, -112.0055273 | us, united states, utah, farmington, 84025, , , 40.9804423, -111.8874688 | us, united states, utah, clearfield, 84015, , , 41.12181051813187, -112.04325875714285 | us, united states, idaho, kuna, 83634, , , 43.4918307, -116.420122 | us, united states, utah, lehi, 84043, south mill pond road, 580, 40.3808525, -111.83755787465644","stock-n-lock is a warehousing & storage company based in woods cross, utah, united states.","stock-n-lock is your go-to company for secure, affordable storage units in utah and idaho.",,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999 | +12089224624 | +18018394324 | +18019014323,stocknlocklehi@gmail.com,,,,stocknlock.net,en,,,,,,,,"stock-n-lock self storage is a company that provides secure and affordable storage units in utah and idaho. the company offers a range of storage solutions with convenient online rental options available 24/7. their locations include clearfield, farmington, harrisville, kuna, lehi, and woods cross. stock-n-lock self storage is known for its professional customer service and easy access to storage units.",secure storage solutions | storage solutions provider | account creation | 24/7 online rentals | online rental platform | billing information,woodscrossutahselfstorage.com | stocknlock.net,322
,,,us,utah,,lehi,84043,south 850 east,580,40.3869706,-111.8352887,"580 south 850 east
lehi, ut 84043","us, united states, utah, lehi, 84043, south 850 east, 580, 40.3869706, -111.8352887",,"stock-n-lock self storage, at 580 s 850 e in lehi, has the perfect size storage units for homeowners, military personnel, business people or anyone needing a clean, secure and weather tight storage unit. interior and drive-up access.",boxes & moving supplies | on-site management | self storage facility | video surveillance | storage solution | storage unit | gate access | convenient cleaning | secured storage | business filings | ssl security,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999 | +18019014323,stocknlocklehi@gmail.com,,,,stocknlock.net,en,stocknlockstoragelehi/,Stock_N_Lock,stocknlockselfstorage/,,,,,"woods cross location is a self-storage facility located in kidderminster, england. the company offers a variety of storage unit sizes, including interior and drive-up access, for homeowners, military personnel, and business people. the facility features 24-hour video surveillance, onsite management, and online bill pay. woods cross location is known for its clean, secure, and weatherproof storage units, as well as additional storage options for rvs, cars, and boats. the company has been voted the storage facility of the year for seven consecutive years.",moving boxes & supplies | 50-foot wide lanes | 24-hour surveillance | storage solutions provider | online bill payment | tenant protection | gate access | onsite management | self-storage solutions | online rental platform | storage unit,stocknlock.net | lehiutahselfstorage.com,4171
stock-n-lock self storage,,stock-n-lock self storage,us,utah,,layton,84041,fort lane,80,41.0617261,-111.9569025,"80 n fort ln, layton, ut 84041","us, united states, utah, layton, 84041, fort lane, 80, 41.0617261, -111.9569025","stock-n-lock self storage is a warehousing & storage company based in layton, utah, united states.",,,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999,,,,,stocknlock.net,,,,,,,,,,,,7277
stock-n-lock storage in farmington ut,,stock-n-lock storage in farmington ut,us,utah,,farmington,84025,,,40.9625587,-111.89522149999999,"1052 s 325 w, farmington, ut 84025","us, united states, utah, farmington, 84025, , , 40.9625587, -111.89522149999999","stock-n-lock storage in farmington ut is a warehousing & storage company based in farmington, utah, united states.","we are locally owned and operated and have been serving farmington for over 15 years. great location for easy access and security. we offer convenient online rentals, availability, pricing, and payments. drive-up units, 24-hour access, electronic gate entry, affordable rates, video surveillance, low-cost tenant protection, on-site security, clean, excellent customer service, and more. janel has been the manager for stock n lock storage for over 15 years. janel's extensive knowledge in all things self-storage will help make sure your self-storage experience is the best around and that you will rent the best size unit for your needs call or rent online today! (801) 451-9999",,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999,,,,pages/farmington-ut,stocknlock.net,,,,,,,,,"stock-n-lock storage in farmington, ut is a self-storage facility that offers a variety of storage solutions, including automobile, boat, and records storage.",records storage services | boat storage solutions provider | self storage facility | automobile storage solutions,,15233
stock n lock storage in harrisville,,stock n lock storage in harrisville,us,utah,,harrisville,84404,west 1100 north,297,41.27696879999999,-111.98151519999999,"n 1050 us-89, harrisville, ut 84404","us, united states, utah, harrisville, 84404, west 1100 north, 297, 41.27696879999999, -111.98151519999999","stock n lock storage in harrisville is a warehousing & storage company based in harrisville, utah, united states.",,,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999,,,,pages/harrisville-ut,stocknlock.net,,,,,,,,,"stock n lock storage in harrisville is a self-storage facility that offers a variety of storage solutions, including automobile, records, and rv storage. the facility is located in harrisville, utah, united states.",record storage solutions provider | self-storage solutions | automobile storage solutions | rv storage,,17304
stock-n-lock self storage,,stock-n-lock self storage,us,utah,,harrisville,84404,veterans memorial highway,1050,41.2196441,-112.0055273,"1050 n highway 89
harrisville, ut 84404","us, united states, utah, harrisville, 84404, veterans memorial highway, 1050, 41.2196441, -112.0055273","stock-n-lock self storage is a warehousing & storage company based in harrisville, utah, united states.","looking for hassle-free self-storage units in harrisville, ut. we provide secure and affordable self-storage at a great price. call or rent online today. we make renting storage units easy and hassle free.",storage unit | rent storage units | secured storage | storage companies | self storage units | video surveillance | storage insurance | storage solution | rent storage | ssl security,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999,selfstorageutah@gmail.com,,,,stocknlock.net,en,stocknlockharrisville/,,,,,,,"stock-n-lock self storage is a self-storage company located in harrisville, ut. they offer clean, affordable, and secure storage units that can be rented online 24/7. the company is committed to providing clean and ready-to-rent self- storage units with friendly and helpful employees. they take the security of their storage units seriously and ensure the security and privacy of their customers' personal information through their ssl secure website. customers can manage their storage unit from the convenience of their own home, 24/5.","video surveillance | storage insurance | clean, secure, and ready-to-rent storage units | insurance options | drive-up access",harrisvilleutahselfstorage.com | stocknlock.net,19159
stock-n-lock storage,,stock-n-lock storage,us,utah,,clearfield,84015,east 200 south,765,41.111156400000006,-112.0117167,"755 e 200 s, clearfield, ut 84015","us, united states, utah, clearfield, 84015, east 200 south, 765, 41.111156400000006, -112.0117167","stock-n-lock storage is a warehousing & storage company based in clearfield, utah, united states.",,,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999,,,,pages/clearfield-ut,stocknlock.net,,,,,,,,,"stock-n-lock storage is a self-storage facility located in clearfield, utah, united states. the facility offers various storage solutions, including records storage and rv storage.",records storage services | self-storage solutions | rv storage,,23329
"stock-n-lock storage in lehi, ut",,"stock-n-lock storage in lehi, ut",us,utah,,lehi,84043,south mill pond road,580,40.381141,-111.83529159999999,"580 s 850 e, lehi, ut 84043, united states","us, united states, utah, lehi, 84043, south mill pond road, 580, 40.381141, -111.83529159999999","stock-n-lock storage in lehi, ut is a warehousing & storage company based in lehi, utah, united states.","we are locally owned and operated and have been serving lehi for over 15 years. great location for easy access and security. we offer convenient online rentals, availability, pricing, and payments. drive-up units, 24-hour access, electronic gate entry, affordable rates, video surveillance, low-cost tenant protection, on-site security and management, clean, wide lanes, excellent customer service, and more. janel and malena's extensive knowledge in all things self-storage will help make sure your self-storage experience is the best around and that you will rent the best size unit for your needs call or rent online today! (801) 451-9999",,professional services,"warehousing, logistics & support",transport & warehousing,+18014519999,+18014519999,,,,pages/lehi-ut/,stocknlock.net,,,,,,,,,"stock-n-lock storage in lehi, ut is a facility that offers various storage solutions, including self-storage, automobile storage, boat storage, moving and storage services, and rv storage.",moving and storage services | boat storage solutions provider | self-storage solutions | car storage services,,27064
stock-n-lock self storage,,stock-n-lock self storage,us,utah,,woods cross,84087,south 840 west,1329,40.876283,-111.902924,"1340 s 800 w, woods cross, ut 84087","us, united states, utah, woods cross, 84087, south 840 west, 1329, 40.876283, -111.902924","stock-n-lock self storage is a warehousing & storage company based in woods cross, utah, united states.",,,professional services,"warehousing, logistics & support",transport & warehousing,+18018394324,+18018394324,,,,pages/woodscross-ut,stocknlock.net,,,,,,,,,"stock-n-lock self storage is a facility that offers various storage solutions, including self-storage, automobile storage, records storage, and rv storage. the establishment is located in woods cross, utah, united states.",record storage solutions provider | self-storage solutions | automobile storage solutions | rv storage,,31703
