company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
plastic surgery assoc.,,plastic surgery assoc.,us,south dakota,,sioux falls,57105,east 20th street,911,43.53455352783203,-96.71422576904297,,"us, united states, south dakota, sioux falls, 57105, east 20th street, 911, 43.53455352783203, -96.71422576904297","plastic surgery assoc. is a surgeons & physicians clinic based in sioux falls, south dakota, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+16053353349,+16053353349,,,,,plasticsurgeryassociatesofsd.com,,,,,,,,,,,,3544
plastic surgery associates of south dakota ltd.,plastic surgery associates of south dakota ltd.,,us,south dakota,,sioux falls,57105,south minnesota avenue,4201,43.505680299999995,-96.7323928,"4201 s minnesota ave suite 112, sioux falls, sd 57105, united states","us, united states, south dakota, sioux falls, 57105, south minnesota avenue, 4201, 43.505680299999995, -96.7323928","plastic surgery associates of south dakota ltd. is a plastic surgery clinic based in sioux falls, south dakota, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+16053353349,+16053353349,,,,,plasticsurgeryassociatesofsd.com,,plasticsurgeryassociatesofsd/,,psa_sd/,,,,,"plastic surgery associates of south dakota ltd is a medical group and plastic surgery clinic located in sioux falls, south dakota, united states. the clinic specializes in plastic surgery services.",medical clinic | medical group services | plastic surgery services,,8483
plastic surgery associates of south dakota,,plastic surgery associates of south dakota,us,south dakota,,sioux falls,57105,south minnesota avenue,4201,43.506034,-96.731278,"4201 s minnesota ave, sioux falls, south dakota, 57105, united states","us, united states, south dakota, sioux falls, 57105, south minnesota avenue, 4201, 43.506034, -96.731278",,,,,,,+16053353349,+16053353349,,,,,plasticsurgeryassociatesofsd.com,,plasticsurgeryassociatesofsd,PSA_SD,psa_sd/,company/plastic-surgery-associates-of-south-dakota,,,,,,,10830
plastic surgery associates of sd anthony breit j md,,plastic surgery associates of sd anthony breit j md,us,south dakota,,sioux falls,57105,south minnesota avenue,4201,43.505680299999995,-96.7323928,"4201 s minnesota ave suite 112, sioux falls, sd 57105","us, united states, south dakota, sioux falls, 57105, south minnesota avenue, 4201, 43.505680299999995, -96.7323928","plastic surgery associates of sd anthony breit j md is a plastic surgery clinic based in sioux falls, south dakota, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+16053353349,+16053353349,,,,,plasticsurgeryassociatesofsd.com,,,,,,,,,"plastic surgery associates of sd: anthony breit j md is a plastic surgery clinic located in sioux falls, south dakota, united states. the clinic specializes in plastic surgery and is led by dr. anthony breit.",medical clinic | healthcare services | plastic surgery services,,11409
plastic surgery assoc.,,plastic surgery assoc.,us,pennsylvania,,doylestown township,18901,morgan hill road,,40.28998947143555,-75.13471221923828,,"us, united states, pennsylvania, doylestown township, 18901, morgan hill road, , 40.28998947143555, -75.13471221923828","plastic surgery assoc. is a surgeons & physicians clinic based in doylestown township, pennsylvania, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12153483415,+12153483415,,,,,plasticsurgeryassociatesofsd.com,,,,,,,,,,,,11970
plastic surgery assoc.,,plastic surgery assoc.,us,pennsylvania,,doylestown,18901,north easton road,800,40.33224105834961,-75.13043212890625,,"us, united states, pennsylvania, doylestown, 18901, north easton road, 800, 40.33224105834961, -75.13043212890625","plastic surgery assoc. is a surgeons & physicians clinic based in doylestown, pennsylvania, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12153483415,+12153483415,,,,,plasticsurgeryassociatesofsd.com,,,,,,,,,,,,16044
breit j anthony md,,breit j anthony md,us,south dakota,,dakota dunes,57049,dakota dunes boulevard,319,42.502814099999995,-96.49514669999999,"319 dakota dunes blvd ste b, dakota dunes, sd 57049","us, united states, south dakota, dakota dunes, 57049, dakota dunes boulevard, 319, 42.502814099999995, -96.49514669999999","breit j anthony md is a surgeons & physicians clinic based in dakota dunes, south dakota, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+16053353349,+16053353349,,,,,plasticsurgeryassociatesofsd.com,,,,,,,,,"breit j anthony md is a doctor based in dakota dunes, south dakota, united states.",parking facilities | bathroom facilities | accessible entrance | medical practice | doctor-related activities | doctor services | new patients,,19552
plastic surgery assoc.,,plastic surgery assoc.,us,california,,folsom,95630,creekside drive,,38.67229080200195,-121.14291381835938,,"us, united states, california, folsom, 95630, creekside drive, , 38.67229080200195, -121.14291381835938","plastic surgery assoc. is a surgeons & physicians clinic based in folsom, california, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+19169848585,+19169848585,,,,,plasticsurgeryassociatesofsd.com,,,,,,,,,,,,23814
mrs. alison serck,,mrs. alison serck,us,south dakota,,sioux falls,57105,south minnesota avenue,4201,43.505680299999995,-96.7323928,"4201 s minnesota ave suite 112, sioux falls, sd 57105, united states","us, united states, south dakota, sioux falls, 57105, south minnesota avenue, 4201, 43.505680299999995, -96.7323928","mrs. alison serck is a plastic surgery clinic based in sioux falls, south dakota, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+16053353349,+16053353349,,,,,plasticsurgeryassociatesofsd.com,,,,,,,,,"mrs. alison serck is a professional operating within the fields of plastic surgery and nurse practitioner services. the clinic is located in sioux falls, south dakota, united states.",plastic and aesthetic surgery clinic | nurse practitioners,,25069
plastic surgery associates of south dakota,,plastic surgery associates of south dakota,us,south dakota,,sioux falls,57105,south minnesota avenue,4201,43.506034,-96.731278,"4201 s minnesota ave, sioux falls, south dakota, 57105, united states","us, united states, south dakota, sioux falls, 57105, south minnesota avenue, 4201, 43.506034, -96.731278",,,,,,,+16053353349,+16053353349,,,,,plasticsurgeryassociatesofsd.com,,plasticsurgeryassociatesofsd,PSA_SD,psa_sd/,company/plastic-surgery-associates-of-south-dakota,,,,,,plasticsurgeryassociatesofsd.com,27656
