company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
aaa auto otrokovice zlín,,aaa auto otrokovice zlín,cz,zlín,kvítkovice u otrokovic,otrokovice,765 02,zlínská,260,49.19930449999999,17.545311599999998,"zlínská 260, 765 02 otrokovice 2, czechia","cz, czechia, zlín, otrokovice, 765 02, zlínská, 260, 49.19930449999999, 17.545311599999998","aaa auto otrokovice zlín is an automobile dealers & manufacturer based in otrokovice, czechia.",,,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,,,,,,,,"aaa auto otrokovice (zlín) is a car dealership and investment service located in otrokovice, czechia.",in-store shopping | investment management services | used car dealership | wheelchair accessible parking lot | in-store pickup,,2
aaa auto zličín,,aaa auto zličín,cz,prague,,prague,155 00,skandinávská,21,50.0499569,14.2932394,"skandinávská 144/21, 155 00 praha 13-třebonice, czechia","cz, czechia, prague, prague, 155 00, skandinávská, 21, 50.0499569, 14.2932394","aaa auto zličín is an automobile dealers & manufacturer based in prague, czechia.",,,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,,,,,,,,"aaa auto zličín is a used car dealer located in prague, czechia. the company specializes in the sale of pre-owned vehicles.",used car dealership | wheelchair accessible parking lot | nfc mobile payments | credit card payment,,449
aaa auto ostrava,,aaa auto ostrava,cz,moravia-silesia,moravská ostrava,ostrava,,místecká,3220,49.8264134,18.281321900000002,"místecká 3220, 702 00 moravská ostrava a přívoz, czechia","cz, czechia, moravia-silesia, ostrava, , místecká, 3220, 49.8264134, 18.281321900000002","aaa auto ostrava is an automobile dealers & manufacturer based in ostrava, czechia.","aaa autobazar ostrava je tu pro vás. aaa auto ostrava nabízí až 700 prověřených vozů se zárukou 24 měsíců na mechanický stav vozu, garancí stavu tachometru a doživotní zárukou původu. v autobazaru aaa auto ostrava naleznete rodinné vozy, škodovky, sportovní auta, ale i terénní auta a mnoho dalších. nevybrali jste si žádný vůz z nabídky pobočky? nechte si do našeho autobazaru ostrava dopravit kterýkoliv vůz z naší celkové nabídky až 12 000 vozů! aaa autobazar ostrava má pro vás otevřeno každý den od 8:00 do 22:00 hodin včetně sobot a nedělí! tým autobazaru aaa auto ostrava vám nejen poradí s výběrem vozu, ale také s financováním a pojištěním.",,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,,,,,,,,"the aaa auto ostrava is a car dealer and investment service located in ostrava, czechia.",in-store pickup | investment management services | credit card payment | used car dealership | in-store shopping | wheelchair accessible parking lot,,2012
aaa auto ústí nad labem,,aaa auto ústí nad labem,cz,ústí nad labem,všebořice,ústí nad labem,400 10,havířská,352/17,50.6890996,13.983819099999998,"havířská 352/17, 400 01 ústí nad labem-město, czechia","cz, czechia, ústí nad labem, ústí nad labem, 400 10, havířská, 352/17, 50.6890996, 13.983819099999998","aaa auto ústí nad labem is an automobile dealers & manufacturer based in ústí nad labem, czechia.","aaa autobazar ústí nad labem je tu pro vás. aaa auto ústí nad labem nabízí až 300 prověřených vozů se zárukou 36 měsíců na mechanický stav vozu, garancí stavu tachometru a doživotní zárukou původu. v autobazaru aaa auto ústí nad labem naleznete rodinné vozy, škodovky, sportovní auta, ale i terénní auta a mnoho dalších. nevybrali jste si žádný vůz z nabídky pobočky? nechte si do našeho autobazaru ústí nad labem dopravit kterýkoliv vůz z naší celkové nabídky až 12 000 vozů! aaa autobazar ústí nad labem má pro vás otevřeno každý den od 9:00 do 21:00 hodin včetně sobot a nedělí! tým autobazaru aaa auto ústí nad labem vám nejen poradí s výběrem vozu, ale také s financováním a pojištěním.",,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,aaaautoustinadlabem/,,,,,,,"aaa auto ústí nad labem is a car dealership and investment service located in ústí nad labem, czechia.",investment management services | in-store shopping | dealership services | credit card payment | in-store pickup | wheelchair accessible entrance,,2284
aaa auto olomouc,,aaa auto olomouc,cz,olomouc,hodolany,olomouc,779 00,lipenská,1145/58,49.58933030000001,17.299260099999998,"lipenská 1145/58, 779 00 olomouc 9, czechia","cz, czechia, olomouc, olomouc, 779 00, lipenská, 1145/58, 49.58933030000001, 17.299260099999998","aaa auto olomouc is an automobile dealers & manufacturer based in olomouc, czechia.","aaa autobazar olomouc je tu pro vás. aaa auto olomouc nabízí až 350 prověřených vozů se zárukou 24 měsíců na mechanický stav vozu, garancí stavu tachometru a doživotní zárukou původu. v autobazaru aaa auto olomouc naleznete rodinné vozy, škodovky, sportovní auta, ale i terénní auta a mnoho dalších. nevybrali jste si žádný vůz z nabídky pobočky? nechte si do našeho autobazaru olomouc dopravit kterýkoliv vůz z naší celkové nabídky až 12 000 vozů! aaa autobazar olomouc má pro vás otevřeno každý den od 9:00 do 21:00 hodin včetně sobot a nedělí! tým autobazaru aaa auto olomouc vám nejen poradí s výběrem vozu, ale také s financováním a pojištěním.",,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,,,,,,,,"the aaa auto olomouc is a car dealership and investment service located in olomouc, czechia.",wheelchair accessible entrance | credit card payment options | in-store shopping | used car dealership | investment management services,,2826
aaa auto pardubice,,aaa auto pardubice,cz,pardubice,,pardubice,530 09,jiřího potůčka,290,50.051105799999995,15.754002499999999,"jiřího potůčka 290, 530 09 pardubice vii, czechia","cz, czechia, pardubice, pardubice, 530 09, jiřího potůčka, 290, 50.051105799999995, 15.754002499999999","aaa auto pardubice is an automobile dealers & manufacturer based in pardubice, czechia.","aaa autobazar pardubice je tu pro vás. aaa auto pardubice nabízí až 300 prověřených vozů se zárukou 24 měsíců na mechanický stav vozu, garancí stavu tachometru a doživotní zárukou původu. v autobazaru aaa auto pardubice naleznete rodinné vozy, škodovky, sportovní auta, ale i terénní auta a mnoho dalších. nevybrali jste si žádný vůz z nabídky pobočky? nechte si do našeho autobazaru pardubice dopravit kterýkoliv vůz z naší celkové nabídky až 12 000 vozů! aaa autobazar pardubice má pro vás otevřeno každý den od 9:00 do 21:00 hodin včetně sobot a nedělí! tým autobazaru aaa auto pardubice vám nejen poradí s výběrem vozu, ale také s financováním a pojištěním.",,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,,,,,,,,"the aaa auto pardubice is a used car dealer and investment service located in pardubice, czechia. the company operates within the shopping category and offers various services including in-store shopping and pickup, as well as the purchase of used goods.",wheelchair accessible entrance | used car dealership | in-store shopping | investment management services | used goods sales | in-store pickup,,4827
aaa auto,,aaa auto,cz,prague,,prague,184 00,dopraváků,723/1,50.1371902,14.4481021,"723/1 dopravaku, prague, hlavni mesto praha, 184 00, czech republic","cz, czechia, prague, prague, 184 00, dopraváků, 723/1, 50.1371902, 14.4481021","aaa auto is an auto parts manufacturer based in prague, czechia.","společnost aaa auto international, a.s., která provozuje mezinárodní síť autocenter aaa auto, se přejmenovala na aures holdings, a.s. přejmenováním chceme vyjádřit širší záběr činnosti skupiny, která se kromě obchodu s ojetými vozy angažuje i v dalších oblastech souvisejících s kompletním řešením mobility. společnost aaa auto international, a.s. se dnes již profiluje mnohem komplexněji, než jen na prodej vozů pod značkou aaa auto, proto jsme se rozhodli přizpůsobit naší nové podobě náš název a systém našich značek, aby lépe vystihovaly současný stav. první část názvu „aures"" vychází z anglických slov „automotive retail systems"". to lépe odpovídá celému spektru aktivit, kterým se věnujeme v rámci kompletních řešení mobility zákazníků i firem. obchod s automobily bude nadále probíhat pod původními značkami, které mají svou tradici a zákazníky. ti se tak budou i nadále setkávat s ojetými vozy v autocentrech aaa auto, zánovními automobily prostřednictvím značek mototechna a mototechna premium, stejně jako s levnými vozy nabízenými pod značkou 1. auto diskont. představena byla již inovační laboratoř s názvem aureslab. v současnosti u nás pracuje více než 2 000 zaměstnanců ve 4 zemích. jsme silná a dynamická společnost, která oceňuje iniciativu a dobré nápady. svým zaměstnancům a vedoucím pracovníkům umožňujeme odborný i kariérní rozvoj. nově vznikající pracovní pozice se snažíme obsadit přednostně našimi kolegy, které během důkladného školení připravíme na jejich nové úkoly. řada našich současných manažerů u nás i začínala, takže pokud chcete úspěšně nastartovat svou pracovní kariéru, jsme pro vás tou správnou společností. další výhodou práce u nás je atraktivita celého odvětví a dobrá perspektiva do budoucnosti. kvalitní a cenově dostupná ojetá auta budou i nadále velmi žádaná a tím je v aaa auto zajištěna stabilita pracovních pozic a nízká fluktuace. neváhejte a zašlete nám své cv a my uděláme vše pro to, abychom pro vás v naší společnosti našli místo.",automobile manufacturing,durable products,auto parts,automotive,+420800110800,+420800110800,,,,,aaaauto.cz,,aaaauto,aaaauto_cz,aaa.auto/,company/aaa-auto,,,,"aaa auto international, a.s., which operates the aaa auto international network of car centers, has recently been acquired by aures holdings, a,s. the acquisition aims to expand the group's activities beyond the used car business to include other areas related to total mobility solutions. the company will continue to sell vehicles under the aaa autonation brand, but will also offer used cars through the mototechnica and mototehnica premium brands, as well as light vehicles through the 1st auto brand diskont. the name ""aures"" is derived from the english words ""automotive retail systems,"" reflecting the company's commitment to providing complete mobility solutions for customers and fleets. aaa auto international has over 2,000 employees across four countries and is dedicated to providing quality and affordable used cars with stable job positions and low turnover.",automotive mobility solutions | mobility solutions | affordable quality used cars | automotive retail,,6261
aaa auto brno,,aaa auto brno,cz,south moravia,černovice,brno,618 00,,1183/38,49.1855449,16.648833899999996,"černovická 1183/38, 618 00 brno-černovice, czechia","cz, czechia, south moravia, brno, 618 00, , 1183/38, 49.1855449, 16.648833899999996","aaa auto brno is an automobile dealers & manufacturer based in brno, czechia.","aaa autobazar brno je tu pro vás. aaa auto brno nabízí až 800 prověřených vozů se zárukou 24 měsíců na mechanický stav vozu, garancí stavu tachometru a doživotní zárukou původu. v autobazaru aaa auto brno naleznete rodinné vozy, škodovky, sportovní auta, ale i terénní auta a mnoho dalších. nevybrali jste si žádný vůz z nabídky pobočky? nechte si do našeho autobazaru brno dopravit kterýkoliv vůz z naší celkové nabídky až 12 000 vozů! aaa autobazar brno má pro vás otevřeno každý den od 8:00 do 21:00 hodin včetně sobot a nedělí! tým autobazaru aaa auto brno vám nejen poradí s výběrem vozu, ale také s financováním a pojištěním. svůj vůz nám navíc můžete do aaa auto brno prodat za nejvyšší možnou cenu na trhu nebo ho rovnou vyměnit za lepší.",,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,,,,,,,,"the aaa auto brno is a car dealership and investment service located in brno, czechia.",wheelchair accessible parking lot | in-store shopping | in-store pickup | used car dealership | credit card payment | investment management services,,6757
aaa auto mobilní výkup,,aaa auto mobilní výkup,cz,prague,dolní chabry,hlavní město praha,184 00,dopraváků,874/15,50.1369362,14.4451842,"dopraváků 874/15, 184 00 praha-dolní chabry, czechia","cz, czechia, prague, hlavní město praha, 184 00, dopraváků, 874/15, 50.1369362, 14.4451842","aaa auto mobilní výkup is an automobile dealers & manufacturer based in hlavní město praha, czechia.",,,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,mobilni-vykup/,aaaauto.cz,,,,,,,,,"aaa auto mobilní výkup is a used car dealer located in prague, czechia. the company specializes in the sale of pre-owned vehicles.",credit card payment | wheelchair accessible entrance | pre-owned vehicles dealership | wheelchair accessible parking lot,,8522
aaa auto,,aaa auto,cz,south bohemia,,,390 03,kpt. jaroše,358,49.4212002,14.639717,"kpt. jaroše 358, 390 03 tábor 3, czechia","cz, czechia, south bohemia, , 390 03, kpt. jaroše, 358, 49.4212002, 14.639717",aaa auto is an automobile dealers & manufacturer based in czechia.,"aaa autobazar tábor je tu pro vás. aaa auto tábor nabízí až 200 prověřených vozů se zárukou 24 měsíců na mechanický stav vozu, garancí stavu tachometru a doživotní zárukou původu. v autobazaru aaa auto tábor naleznete rodinné vozy, škodovky, sportovní auta, ale i terénní auta a mnoho dalších. nevybrali jste si žádný vůz z nabídky pobočky? nechte si do našeho autobazaru tábor dopravit kterýkoliv vůz z naší celkové nabídky až 10 000 vozů! aaa autobazar tábor má pro vás otevřeno každý den od 9:00 do 21:00 hodin včetně sobot a nedělí! tým autobazaru aaa auto tábor vám nejen poradí s výběrem vozu, ale také s financováním a pojištěním.",,durable products,automobile dealers & manufacturers,automotive,+420800400450,+420800400450,,,,?bsw=251,aaaauto.cz,,,,,,,,,the aaa auto business is a company that operates as both a car dealer and an investment service provider.,used car dealership | in-store pickup | wheelchair accessible parking lot | credit card payment | investment solutions provider | in-store shopping,,9004
