company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
bonzo band ltd.,bonzo band ltd.,,gb,england,long eaton,nottingham,,,,52.8985715,-1.270813,", long eaton, united kingdom","gb, united kingdom, england, nottingham, , , , 52.8985715, -1.270813",,"welcome to bonzo band, specialists in the manufacture and supply of high quality baling tape, baling twine and woven polyester strapping systems. based in long eaton, nottingham, bonzo band are centrally located in the east midlands, ideally positioned to serve customers throughout the whole of the uk and overseas.",polyester strapping,,,,+441159460111,+441159460111,,,,,,,,,,company/bonzo-band-ltd,,,,"bonzo band is a company based in long eaton, nottingham that specializes in the manufacturing and supply of high quality baling tape, baling twine, and woven polyester strapping systems. they are centrally located in the east midlands, allowing them to serve customers in the uk and overseas.",baling tape manufacturer | woven strapping manufacturer | baling twine manufacturer,,1139
leven in je relatie,,leven in je relatie,nl,gelderland,,barneveld,,,,52.17150665,5.645439249954029,", barneveld, gelderland, netherlands","nl, netherlands, gelderland, barneveld, , , , 52.17150665, 5.645439249954029","leven in je relatie is a psychologists & counseling services provider based in barneveld, netherlands.",leven in je relatie is een praktijk voor psychosociale en relatietherapie.,hospital care | professional coaching | mental health care,consumer services,mental health specialists,health care & social assistance,,,,,,,leveninjerelatie.nl,,,,,company/leven-in-je-relatie,,,,leven in je relatie is a practice specializing in psychosocial and relationship therapy.,psychotherapy services | relationship therapy,leveninjerelatie.nl,1344
leven in je relatie,,leven in je relatie,,,,,,,,,,,,,,,consumer services,mental health specialists,health care & social assistance,,,,,,,,,leveninjerelatie/,,,,,,,,,,1591
mobivelo - die fahrradwerkstatt,,mobivelo - die fahrradwerkstatt,de,bavaria,grombühl,würzburg,97080,brücknerstraße,10,49.8025998,9.944253699999999,"brücknerstraße 10, 97080 würzburg, germany","de, germany, bavaria, würzburg, 97080, brücknerstraße, 10, 49.8025998, 9.944253699999999","mobivelo - die fahrradwerkstatt is a bicycle, parts & accessories supplier based in würzburg, germany.",,,durable products,"bicycle, motorcycle & atvs",toys & sporting goods,+4993146773377,+4993146773377,,,,,mobivelo.de,,,,,,,,,"mobivelo - die fahrradwerkstatt is a bicycle store located in würzburg, bavaria, germany.",retail | parts manufacturing services | motorcycle manufacturing,,2022
,,,si,maribor,,maribor,2000,prešernova ulica,3,46.5608787,15.651074300000003,"prešernova ulica 3, 2000 maribor, slovenia","si, slovenia, maribor, maribor, 2000, prešernova ulica, 3, 46.5608787, 15.651074300000003",,,,consumer services,restaurants,accommodation & food services,+38622294050,+38622294050,,,,ostalo/dvorana-union,nd-mb.si,,dvoranaunion/,,,,,,,"the dvorana union is an event venue located in maribor, slovenia.",performing arts venue | event venue rental services,,4511
bonzo band,bonzo band limited,bonzo band,gb,england,long eaton,nottingham,,,,52.8985715,-1.270813,"long eaton, , united kingdom","gb, united kingdom, england, nottingham, , , , 52.8985715, -1.270813",,"welcome to bonzo band, specialists in the manufacture and supply of high quality baling tape, baling twine and woven polyester strapping systems. based in long eaton, nottingham, bonzo band are centrally located in the east midlands, ideally positioned to serve customers throughout the whole of the uk and overseas.",polyester strapping,,,,+441159460111,+441159460111,,,,,bonzoband.co.uk,,,,,company/bonzo-band-ltd,,,,"bonzo band is a company based in long eaton, nottingham that specializes in the manufacturing and supply of high quality baling tape, baling twine, and woven polyester strapping systems. they are centrally located in the east midlands, allowing them to serve customers in the uk and overseas.",baling twine manufacturer | baling tape manufacturer | woven strapping manufacturer,,5676
leven in je relatie,,leven in je relatie,nl,north holland,,bussum,1403 vr,anthonie fokkerstraat,2,52.2639914,5.1753628,"anthonie fokkerstraat 2, 3772 mr in barneveld","nl, netherlands, north holland, bussum, 1403 vr, anthonie fokkerstraat, 2, 52.2639914, 5.1753628","leven in je relatie is a psychologists & counseling services provider based in bussum, netherlands.","laat mij je helpen om te bouwen aan een gelukkige, duurzame relatie. een relatie vol vriendschap, verbinding, vrijheid en passie. ik leer je niet wat je moet veranderen, maar hoe je elkaar beter kunt begrijpen en samen kunt groeien. ik leer je wat echt werkt. kan het leuker worden. de liefde is er echt wel. er ontbreekt iets in je relatie. we bezochten samen therapeuten, conferenties, workshops en we lazen boeken over relaties. van communicatieadviseur naar ervaringsgerichte gestalttherapeut. ik ben gek op nieuwe ervaringen, samen lachen, groeien, goede gesprekken en echtheid. met je partner én met jezelf. en veel partners nemen genoeg met een matige relatie. ondanks de stormen in je leven: eenzaamheid, verlies, stress, onbeantwoorde verlangens, kinderloosheid, verdriet of ziekte. dit vraagt inzet, inzicht, doorzettingsvermogen en kwetsbaarheid. maar het is echt mogelijk om een levendige, gezonde, gelukkige relatie te hebben. ik kan je helpen ontdekken wat de oorzaak is van gedoe in je relatie én je leren hoe je zelf patronen kunt doorbreken.",individual therapy | on line therapy | brainspotting | recovery from trauma | vibrant health | online therapy | online marketing | young marrieds | genuine leather,consumer services,mental health specialists,health care & social assistance,+31657748395,+31657748395,contact@leveninjerelatie.nl,contact@leveninjerelatie.nl,,,leveninjerelatie.nl,nl,policy/,,policy/,,,,,"leven in je relatie is a company based in barneveld, gelderland, specializing in relationship therapy. the company offers a range of services including individual therapy, relationship therapy, and various relationship courses. they provide online therapy sessions, brain training, and relationship coaching. leven in je relatie aims to help couples build strong, healthy, and fulfilling relationships by addressing underlying issues and fostering understanding and growth. the company is led by willeke van voorst, a psychosocial and relationship therapist.",relationship therapy | online therapy | all-in-one relationship path | counseling services | relationship boosters | brainspotting services | the great relationship course | relationship day | luxury relationship weekend,leveninjerelatie.nl,8185
narodni dom maribor,,narodni dom maribor,si,maribor,center,maribor,2000,ulica kneza koclja,9,46.5575822,15.6494903,"ulica kneza koclja 9, maribor, slovenia","si, slovenia, maribor, maribor, 2000, ulica kneza koclja, 9, 46.5575822, 15.6494903",,"skupaj bogatimo kulturni utrip maribora. 
️ deli svoja kulturna doživetja s #narodnidommaribor",,,,,+38622294000,+38622294000,vstopnice@nd-mb.si,,,,nd-mb.si,,narodnidommaribor/,,,,,,,"narodnidimaribor is a group that aims to promote and preserve the cultural heritage of maribor, particularly in relation to the deli deli.",deli | cultural experiences | authentic maribor cuisine | restaurant | food and beverage,,10160
klub narodnega doma,,klub narodnega doma,si,maribor,,maribor,2000,ulica kneza koclja,9,46.557650699999996,15.6492461,"ulica kneza koclja 9, 2000 maribor, slovenia","si, slovenia, maribor, maribor, 2000, ulica kneza koclja, 9, 46.557650699999996, 15.6492461",,,,,,,+38622294000,+38622294000,,,,informacije/prostori/narodni-dom&opi=79508299&sa=U&ved=0ahUKEwiprpWjisOGAxWPHLkGHXoCJqQQ61gIFCgQ&usg=AOvVaw1k2Me3yUvIY-HBbifai-jC,nd-mb.si,,,,,,,,,,,,14531
leven in je relatie - relatietherapie,,leven in je relatie - relatietherapie,nl,gelderland,,barneveld,3772 mr,anthonie fokkerstraat,2,52.126871300000005,5.565701799999999,"anthonie fokkerstraat 2, 3772 mr barneveld, netherlands","nl, netherlands, gelderland, barneveld, 3772 mr, anthonie fokkerstraat, 2, 52.126871300000005, 5.565701799999999","leven in je relatie - relatietherapie is a psychologists & counseling services provider based in barneveld, netherlands.","willeke van voorst helpt je om weer leven in je relatie te brengen. door relatietherapie en individuele psychosociale therapie, online of in de praktijk. online relatiecursussen houden de kosten laag om aan je relatie te werken. zo kies je wat het beste bij je past",,consumer services,mental health specialists,health care & social assistance,+31657748395,+31657748395,,,,?opi=79508299&sa=U&ved=0ahUKEwj93Z_1qoOIAxXUxQIHHQUFEU0Q61gIFCgQ&usg=AOvVaw0ZsUgrMctjA_Mv1fz8ipK0,leveninjerelatie.nl,,leveninjerelatie/,,,,,,,"leven in je relatie - relatietherapie is a family counseling service located in barneveld, gelderland, netherlands. the practice specializes in providing relational therapy services.",family relationship counseling services | mental health services,,14566
informacijska pisarna narodnega doma maribor,,informacijska pisarna narodnega doma maribor,si,maribor,,maribor,2000,ulica kneza koclja,9,46.557971200000004,15.6491233,"ulica kneza koclja 9, 2000 maribor, slovenia","si, slovenia, maribor, maribor, 2000, ulica kneza koclja, 9, 46.557971200000004, 15.6491233",,,,,,,+38622294050,+38622294050,,,,,nd-mb.si,,,,,,,,,"the informacijska pisarna narodnega doma maribor is a corporate office located in maribor, slovenia.",it support services | custom programming services | corporate office services,,15064
