company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
"faust, jacqueline dds",,"faust, jacqueline dds",us,louisiana,,new orleans,70126,hayne boulevard,,30.03460121154785,-90.02184295654297,,"us, united states, louisiana, new orleans, 70126, hayne boulevard, , 30.03460121154785, -90.02184295654297","faust, jacqueline dds is a dentists & dental clinic based in new orleans, louisiana, united states.",,,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,,duboisdentistry.com,,,,,,,,,,,,72
trieu juila p dds,,trieu juila p dds,us,louisiana,,new orleans,70126,hayne boulevard,5760,30.032280699999994,-90.0276039,"5760 hayne blvd, new orleans, la 70126","us, united states, louisiana, new orleans, 70126, hayne boulevard, 5760, 30.032280699999994, -90.0276039","trieu juila p dds is a dentists & dental clinic based in new orleans, louisiana, united states.",,,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,&opi=79508299&sa=U&ved=0ahUKEwic2KSH67CFAxUBNlkFHd32AhMQ61gIECgN&usg=AOvVaw3gbw_ErgOxMy3PZleCnlmi,duboisdentistry.com,,,,,,,,,"trieu juila p dds is a dentist located in new orleans, louisiana, united states. the practice is associated with duboisdentistry.com.",healthcare services | restoration dentistry | ddental examinations,,1745
faust jacqueline dds,,faust jacqueline dds,us,louisiana,,new orleans,70126,hayne boulevard,5760,30.032280699999994,-90.0276039,"5760 hayne blvd, new orleans, la 70126","us, united states, louisiana, new orleans, 70126, hayne boulevard, 5760, 30.032280699999994, -90.0276039","faust jacqueline dds is a dentists & dental clinic based in new orleans, louisiana, united states.",,,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,&opi=79508299&sa=U&ved=0ahUKEwiG-uzF48KFAxVr48kDHYaECWQQ61gIECgN&usg=AOvVaw2ZnqlsM4iqR6g9UCI6z_zn,duboisdentistry.com,,,,,,,,,,,,8281
"dr. thanh-xuan b. nguyen, dds",,"dr. thanh-xuan b. nguyen, dds",us,louisiana,,new orleans,70126,hayne boulevard,5760,30.032280699999994,-90.0276039,"5760 hayne blvd, new orleans, la 70126","us, united states, louisiana, new orleans, 70126, hayne boulevard, 5760, 30.032280699999994, -90.0276039","dr. thanh-xuan b. nguyen, dds is a surgeons & physicians clinic based in new orleans, louisiana, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+15042418457,+15042418457,,,,?opi=79508299&sa=U&ved=0ahUKEwi-kePX-8yHAxWTvokEHZvVFjQQ61gIECgN&usg=AOvVaw2wenCxwRgAOQppsXLYeM3M,duboisdentistry.com,,,,,,,,,"dr. thanh-xuan b. nguyen, dds is a doctor based in new orleans, louisiana, united states.",dental service,,9577
dubois dentistry,,dubois dentistry,us,louisiana,,new orleans,70126,hayne boulevard,5760,30.032505041328967,-90.02785145761199,"5760 hayne blvd., new orleans, la 70126","us, united states, louisiana, new orleans, 70126, hayne boulevard, 5760, 30.032505041328967, -90.02785145761199","dubois dentistry is a dentists & dental clinic based in new orleans, louisiana, united states.",,,consumer services,dentists & dental clinics,health care & social assistance,,,,,,,duboisdentistry.com,,duboisdentistry/,,,,,,,,,duboisdentistry.com,10940
dubois k richard dds,,dubois k richard dds,us,louisiana,,new orleans,70126,hayne boulevard,5760,30.032280699999994,-90.0276039,"5760 hayne blvd, new orleans, la 70126","us, united states, louisiana, new orleans, 70126, hayne boulevard, 5760, 30.032280699999994, -90.0276039","dubois k richard dds is a dentists & dental clinic based in new orleans, louisiana, united states.",,,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,?opi=79508299&sa=U&ved=0ahUKEwib_L3UxcyHAxXISjABHZcACIAQ61gIEigO&usg=AOvVaw3rhVcGGWqrpH_5nZaeDEa8,duboisdentistry.com,,,,,,,,,"dubois k richard dds is a dentist located in new orleans, louisiana, united states. the practice is categorized under the healthcare sector, specifically as a dental clinic.",ddental check-ups | healthcare services | dental fillings | preventive care,,13213
dubois dentistry,,dubois dentistry,us,louisiana,,metairie,,,,29.9899926,-90.1505426,", metairie, louisiana, united states","us, united states, louisiana, metairie, , , , 29.9899926, -90.1505426","dubois dentistry is a dentists & dental clinic based in metairie, louisiana, united states.","routine exams and cleanings, sealants, teeth whitening, gum disease treatment, extractions (including wisdom teeth), dental fillings, root canal therapy, crowns, bridges, partials, dentures, in new orleans – orthodontics, implants, and nitrous oxide gas available",nitrous oxide | routine exams and cleanings | dental fillings | wisdom teeth | medical practices | gum disease treatment | dentures & partial dentures | root canal treatments | medical practice | teeth whitener | hospital care | crown and bridge,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,,duboisdentistry.com,,pages/DuBois-Dentistry/171308792927933,,,company/dubois-dentistry,,,,"the company offers a range of dental services in new orleans, including routine exams and cleanings, sealants, teeth whitening, gum disease treatment, extractions (including wisdom teeth), dental fillings, root canal therapy, crowns, bridges, partials, dentures, orthodontics, implants, and nitrous oxide gas.","orthodontics services | root canal treatments | sealant application | orthopaedic implants | dental fillings | nitrous oxide gas | gum disease treatment | dentures, crowns, and bridges | healthcare services | routine exams and cleanings | teeth whitening | wisdom teeth and extractions",duboisdentistry.com,15236
dubois dentistry,,dubois dentistry,us,louisiana,,new orleans,70126,hayne boulevard,5760,30.0323261,-90.02760699999999,"5760 hayne blvd, new orleans, la 70126, united states","us, united states, louisiana, new orleans, 70126, hayne boulevard, 5760, 30.0323261, -90.02760699999999","dubois dentistry is a dentists & dental clinic based in new orleans, louisiana, united states.","we are a general dentistry practice serving new orleans east and the surrounding areas. we specialize in gentle dentistry for your entire family. we have an amazing, attentive team who will go the extra mile to make you feel comfortable and at home. with decades of experience under our belts, we take pride in the work that we perform! come see us and get to know us, we'd love to have you",,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,,duboisdentistry.com,,,,,,,,,"dubois dentistry is a dental clinic located in new orleans, louisiana, united states. the clinic specializes in providing dental services and is categorized under the healthcare sector.",healthcare services | dental fillings | ddental examinations | oral hygiene products,,17523
dubois dentistry,,dubois dentistry,us,louisiana,,metairie,,,,29.9899926,-90.1505426,", metairie, louisiana, united states","us, united states, louisiana, metairie, , , , 29.9899926, -90.1505426","dubois dentistry is a dentists & dental clinic based in metairie, louisiana, united states.","routine exams and cleanings, sealants, teeth whitening, gum disease treatment, extractions (including wisdom teeth), dental fillings, root canal therapy, crowns, bridges, partials, dentures, in new orleans – orthodontics, implants, and nitrous oxide gas available",teeth whitener | nitrous oxide | medical practices | dentures & partial dentures | root canal treatments | routine exams and cleanings | gum disease treatment | crown and bridge | dental fillings | medical practice | hospital care | wisdom teeth,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,,duboisdentistry.com,,pages/DuBois-Dentistry/171308792927933,,,company/dubois-dentistry,,,,"the company offers a range of dental services in new orleans, including routine exams and cleanings, sealants, teeth whitening, gum disease treatment, extractions (including wisdom teeth), dental fillings, root canal therapy, crowns, bridges, partials, dentures, orthodontics, implants, and nitrous oxide gas.","teeth whitening | sealant application | root canal treatments | gum disease treatment | routine exams and cleanings | dentures, crowns, and bridges | orthopaedic implants | nitrous oxide gas | wisdom teeth and extractions | orthodontics services | dental fillings | healthcare services",,24571
"dr. kim-hanh n. nguyen, dds",,"dr. kim-hanh n. nguyen, dds",us,louisiana,,new orleans,70126,hayne boulevard,5760,30.032369100000004,-90.02776449999999,"5760 hayne blvd, new orleans, la 70126","us, united states, louisiana, new orleans, 70126, hayne boulevard, 5760, 30.032369100000004, -90.02776449999999","dr. kim-hanh n. nguyen, dds is a dentists & dental clinic based in new orleans, louisiana, united states.",,,consumer services,dentists & dental clinics,health care & social assistance,+15042418457,+15042418457,,,,&opi=79508299&sa=U&ved=0ahUKEwjjiLm0sa6FAxVHv4kEHZfoA94Q61gIECgN&usg=AOvVaw0NPoW2kHgBj-oYvtG-vX0l,duboisdentistry.com,,,,,,,,,"dr. kim-hanh n. nguyen, dds is a dentist based in new orleans, louisiana, united states.",healthcare services | dental service | preventive care,,27608
