company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
highway,,highway,ua,kharkiv oblast,,vasyshcheve,62495,,,49.856097999999996,36.3080497,"vulytsya promyslova, 1, vasyshcheve, kharkiv oblast, ukraine, 62403","ua, ukraine, kharkiv oblast, vasyshcheve, 62495, , , 49.856097999999996, 36.3080497","highway is a trucking and logistics company based in vasyshcheve, ukraine.",,,professional services,freight transport,transport & warehousing,+380503919580,+380503919580,,,,,highway.biz.ua,,,,,,,,,"highway is a company based in vasyshcheve, ukraine, operating within the shipping and logistics service sectors.",general freight trucking | shipping and logistics,,524
freight transportation highway,,freight transportation highway,ua,kharkiv oblast,,kharkiv,61000,hryhorivske highway,88,49.962379,36.170822,"grygorivske rd, 88, kharkiv, kharkiv oblast, ukraine, 61000","ua, ukraine, kharkiv oblast, kharkiv, 61000, hryhorivske highway, 88, 49.962379, 36.170822","freight transportation highway is a trucking and logistics company based in kharkiv, ukraine.",,,professional services,freight transport,transport & warehousing,+380503259479,+380503259479,,,,?opi=79508299&sa=U&ved=0ahUKEwiA68Om-b2HAxUThIkEHb2RBtoQ61gIFygT&usg=AOvVaw1KwjDKyC9GPmdZIe9zJcmH,highway.biz.ua,,,,,,,,,"грузоперевозки хайвей is a trucking company based in kharkiv, ukraine.",general freight trucking | long-distance transportation services,,3266
highway,,highway,ua,kharkiv oblast,,babai,62403,,,49.6512234,23.8266948,"62403, харківська обл., харківський район, смт. бабаї, вул. вторчерметiвська, буд. 4","ua, ukraine, kharkiv oblast, babai, 62403, , , 49.6512234, 23.8266948 | ua, ukraine, kharkiv oblast, kharkiv, 61109, el classico, , 49.879713495479876, 36.241501804740714","highway is a shipping couriers company based in babai, ukraine.",,,professional services,"warehousing, logistics & support",transport & warehousing,+380503919580,+380503919580 | +380674222888 | +380631845979,msp_hw@highway.biz.ua,,,,highway.biz.ua,uk,highway.biz.ua/,,,,,,,"highway is a logistics company based in babai, kharkiv oblast, ukraine. the company specializes in b2b transportation services, offering a comprehensive range of courier services including document delivery and the transportation of large, bulky pallets.",thermal printers and consumables | pallet shipping services | return document deliveries | 3pl services | b transportation services | document delivery | courier service | logistics services,highway.biz.ua,11920
highway,,highway,ua,zakarpattia oblast,mukachevo raion,mukachevo,89611,petra doroshenka street,21,48.427892199999995,22.699826999999996,"furmanova st, 21, mukachevo, zakarpattia oblast, ukraine, 89611","ua, ukraine, zakarpattia oblast, mukachevo, 89611, petra doroshenka street, 21, 48.427892199999995, 22.699826999999996","highway is a trucking and logistics company based in mukachevo, ukraine.",,,professional services,freight transport,transport & warehousing,+380674222888,+380674222888,,,,,highway.biz.ua,,,,,,,,,"highway is a shipping service company based in mukachevo, ukraine.",shipping services | express delivery,,18736
highway,,highway,ua,odesa oblast,,odesa,65082,kyivs'ke highway,3,46.501640300000005,30.6346009,"kyivske hwy, 28/3, odesa, odes'ka oblast, ukraine, 65125","ua, ukraine, odesa oblast, odesa, 65082, kyivs'ke highway, 3, 46.501640300000005, 30.6346009","highway is a trucking and logistics company based in odesa, ukraine.",,,professional services,freight transport,transport & warehousing,+380674222888,+380674222888,,,,,highway.biz.ua,,,,,,,,,"highway is a shipping service company based in odesa, ukraine.",general freight trucking | shipping company,,21513
highway,,highway,ua,odesa oblast,,odesa,65082,promyslova street,41,46.485186899999995,30.6559798,"promyslova st, 41, odesa, odes'ka oblast, ukraine, 65125","ua, ukraine, odesa oblast, odesa, 65082, promyslova street, 41, 46.485186899999995, 30.6559798","highway is a trucking and logistics company based in odesa, ukraine.",,,professional services,freight transport,transport & warehousing,+380674222888,+380674222888,,,,,highway.biz.ua,,,,,,,,,"highway is a shipping service company based in odesa, ukraine.",shipping company | general freight trucking,,21610
highway,,highway,ua,volyn oblast,,lutsk,43025,klyma savura street,21,50.75048400000001,25.347353599999995,"klyma savurya st, 21а, lutsk, volyns'ka oblast, ukraine, 43000","ua, ukraine, volyn oblast, lutsk, 43025, klyma savura street, 21, 50.75048400000001, 25.347353599999995","highway is a trucking and logistics company based in lutsk, ukraine.",,,professional services,freight transport,transport & warehousing,+380674222888,+380674222888,,,,,highway.biz.ua,,,,,,,,,"highway is a shipping service based in lutsk, volyn oblast, ukraine.",general freight trucking | shipping services,,23867
highway,,highway,ua,cherkasy oblast,,cherkasy,18002,smilianska street,181,49.4028421,32.0162214,"smilyans'ka st, 181, cherkasy, cherkas'ka oblast, ukraine, 18000","ua, ukraine, cherkasy oblast, cherkasy, 18002, smilianska street, 181, 49.4028421, 32.0162214","highway is a trucking and logistics company based in cherkasy, ukraine.",,,professional services,freight transport,transport & warehousing,+380674222888,+380674222888,,,,,highway.biz.ua,,,,,,,,,"highway is a shipping service based in cherkasy, ukraine.",general freight trucking | shipping services,,24746
highway,,highway,ua,vinnytsia oblast,,vinnytsia,21012,індустріальний тупик,1,49.250046100000006,28.526669799999997,"провулок тяжилівський, 1, vinnytsia, vinnyts'ka oblast, ukraine, 21012","ua, ukraine, vinnytsia oblast, vinnytsia, 21012, індустріальний тупик, 1, 49.250046100000006, 28.526669799999997","highway is a trucking and logistics company based in vinnytsia, ukraine.",,,professional services,freight transport,transport & warehousing,+380674222888,+380674222888,,,,,highway.biz.ua,,,,,,,,,,,,25150
highway,,highway,ua,dnipropetrovsk oblast,,kryvyi rih,50027,denysa komara street,15,47.891166000000005,33.410565000000005,"strel'nykova st, 15, kryvyi rih, dnipropetrovs'ka oblast, ukraine, 50000","ua, ukraine, dnipropetrovsk oblast, kryvyi rih, 50027, denysa komara street, 15, 47.891166000000005, 33.410565000000005","highway is a trucking and logistics company based in kryvyi rih, ukraine.",,,professional services,freight transport,transport & warehousing,+380674222888,+380674222888,,,,?opi=79508299&sa=U&ved=0ahUKEwjhgpbM2r2HAxWxEVkFHcSMAJ4Q61gIFSgS&usg=AOvVaw040OjsJOCXt1O5QB8mjAy6,highway.biz.ua,,,,,,,,,"highway is a shipping service based in kryvyi rih, ukraine.",shipping services | general freight trucking,,26061
