company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
betts truck parts & service,,betts truck parts & service,us,california,,santa fe springs,90670,santa fe springs road,9315,33.95488531720342,-118.05489284914064,"9315 santa fe springs road, santa fe springs, ca 90670","us, united states, california, santa fe springs, 90670, santa fe springs road, 9315, 33.95488531720342, -118.05489284914064","betts truck parts & service is an auto parts store based in santa fe springs, california, united states.",,,durable products,auto parts,automotive,+15629412300,+15629412300,info@bettstruckparts.com,info@bettstruckparts.com,,,bettstruckparts.com,,Betts-Truck-Parts-Service-Santa-Fe-Springs-1032678026848526/,,,,,,,,,,2053
betts truck parts & service,,betts truck parts & service,us,oregon,cully,portland,97218,northeast columbia boulevard,4334,45.5709353,-122.61846332456199,"4334 ne columbia blvd., portland, or 97218","us, united states, oregon, portland, 97218, northeast columbia boulevard, 4334, 45.5709353, -122.61846332456199","betts truck parts & service is an auto parts store based in portland, oregon, united states.",,,durable products,auto parts,automotive,+15032898875,+15032898875,info@bettstruckparts.com,info@bettstruckparts.com,,,bettstruckparts.com,,Betts-Truck-Parts-Service-Portland-555061844682846/,,,,,,,,,,2736
betts truck parts & service,,betts truck parts & service,us,california,,fresno,93725,south maple avenue,2867,36.697329411764706,-119.74552364705882,"2867 s. maple ave., fresno, ca, us 93725","us, united states, california, fresno, 93725, south maple avenue, 2867, 36.697329411764706, -119.74552364705882",,,,,,,+15594988624,+15594988624,info@bettstruckparts.com,info@bettstruckparts.com,,,bettstruckparts.com,,bettstruckpartsfresno/,,,,,,,,,,7630
betts truck parts & service,,betts truck parts & service,us,california,,sacramento,95834,striker avenue,1121,38.6516101,-121.4865883,"1121 striker ave #100, sacramento, ca 95834","us, united states, california, sacramento, 95834, striker avenue, 1121, 38.6516101, -121.4865883","betts truck parts & service is an auto service based in sacramento, california, united states.","for those wondering, we are open for business! we are deemed an essential business supporting transportation industries during the covid-19 outbreak. take care of your heavy duty repair service needs in sacramento for semi truck alignments, transmission repair, drivetrain repair, steering repair, truck and trailer axles, electrical, and brake repair. we service and sell parts for semi-trucks and trailers, school buses, refuse vehicles, cranes, ambulances and class 6, 7, & 8 vehicles. call us to find the part you need.",,consumer services,auto services,other consumer services,+19169283818,+19169283818,,,,locations/sacramento/,bettstruckparts.com,,,,,,,,,"betts truck parts & service is a business located in sacramento, california, united states. the company operates in several categories including truck repair, driveshaft repair, trailer repair, trailer supply, transmission service, truck parts supply, and wheel alignment.",truck and trailer maintenance services supplier | wheel alignment services | truck maintenance and repair services | auto driveshaft repair services,,7911
betts truck parts & service,,betts truck parts & service,us,california,,sacramento,95834,striker avenue,1121,38.65112734693878,-121.48558520408163,"1121 striker avenue, sacramento, ca 95834","us, united states, california, sacramento, 95834, striker avenue, 1121, 38.65112734693878, -121.48558520408163",,"betts offers truck parts and truck repair services for trucks, heavy duty trucks, owner operators, fleets, municipalities, school districts, agriculture, construction, and more.",truck maintenance and repair services | heavy duty trucks | agricultural construction | truck parts,,,,+19169283818,+19169283818,info@bettstruckparts.com,info@bettstruckparts.com,,,bettstruckparts.com,,Betts-Truck-Parts-Service-Sacramento-286347028367527/,,,,,,,"betts is a company that specializes in providing truck parts and repair services for various industries including trucks, heavy duty trucks, owner operators, fleets, municipalities, school districts, agriculture, construction, and more.",truck repair services for owner operators | truck parts for municipalities | truck repairs for school districts | agricultural trucking services | truck parts,,9372
betts truck parts,,betts truck parts | betts truck parts & service,us,california,,fresno,93725,south maple avenue,2843,36.69820647058823,-119.74552188235293,"2843 s maple ave, fresno, california, 93725-2217, united states","us, united states, california, fresno, 93725, south maple avenue, 2843, 36.69820647058823, -119.74552188235293","betts truck parts is an auto parts store based in fresno, california, united states.","there's nothing more frustrating than having your fleet or commercial vehicle – and your livelihood - sidelined with repairs. enter betts truck parts & service with solutions to maximize your up-time. with 8 locations in california, oregon, and arizona, betts truck parts & service offers convenient repair facilities stocked with brand name parts and an expert staff dedicated to keeping you and your vehicle on the road. we understand that you don't just need parts or repairs; you need a trusted partner whose specialty is repairing class 6, 7, and 8 heavy duty vehicles. we offer specialty repair programs for commercial fleets, refuse fleets, fire fleets, emergency vehicles, bus fleets, cranes, tow trucks, and more. for more than 150 years, our mission has been to create a customer experience that is second to none. our friendly attitude and can-do spirit have brought our valued customers back year after year to experience the best that betts can offer.",automotive industry | specialty repair | repair facilities | vehicle maintenance and repairs | emergency vehicles | truck parts | tow truck,durable products,auto parts,automotive,+15594983304,+15594983304,,,,,bettstruckparts.com,,bettstruckpartssacramento,bettstruckparts,,company/betts-truck-parts-service,,,,"betts truck parts & service is a company that specializes in repairing class 6, 7, and 8 heavy duty vehicles. with 8 locations in california, oregon, and arizona, they provide convenient repair facilities stocked with brand name parts and an expert staff dedicated to keeping customers and their vehicles on the road. they offer specialty repair programs for various types of vehicles, including commercial fleets, refuse fleets, fire fleets, emergency vehicles, bus fleets, cranes, and tow trucks. with over 150 years of experience, betts truck parts aims to create a superior customer experience and has a loyal customer base.",t repair services for heavy vehicles | specialty repair | brand name parts for commercial fleets,,10111
betts truck parts & service,,betts truck parts & service,us,california,,san leandro,94577,doolittle drive,950,37.717601243811956,-122.1884600563421,"950 doolittle drive, san leandro, ca, us 94577","us, united states, california, san leandro, 94577, doolittle drive, 950, 37.717601243811956, -122.1884600563421",,"betts offers truck parts and truck repair services for trucks, heavy duty trucks, owner operators, fleets, municipalities, school districts, agriculture, construction, and more.",truck parts | agricultural construction | heavy duty trucks | truck maintenance and repair services,,,,+15106334500,+15106334500,info@bettstruckparts.com,info@bettstruckparts.com,,,bettstruckparts.com,,bettstruckpartssanleandro/,,,,,,,"betts is a company that specializes in providing truck parts and repair services for various industries including trucks, heavy duty trucks, owner operators, fleets, municipalities, school districts, agriculture, construction, and more.",truck parts | truck repairs for school districts | agricultural trucking services | truck repair services for owner operators | truck parts for municipalities,,14064
betts truck parts & service,,betts truck parts & service,us,arizona,,phoenix,85043,west buckeye road,7375,33.436608400000004,-112.2194454,"7375 w buckeye rd, phoenix, az 85043, united states","us, united states, arizona, phoenix, 85043, west buckeye road, 7375, 33.436608400000004, -112.2194454","betts truck parts & service is an auto service based in phoenix, arizona, united states.","outlet offering truck parts & accessories, including chemicals, lighting & mufflers, plus repairs.",,consumer services,auto services,other consumer services,+16239079396,+16239079396,,,,locations/portland/,bettstruckparts.com,,,,,,,,,"betts truck parts & service is a business located in phoenix, arizona, united states. it operates as a truck repair shop, brake shop, driveshaft shop, electrical repair shop, mechanic, trailer repair shop, transmission shop, truck parts supplier, and vehicle inspection service. the company also offers wheel alignment services and sells truck parts and accessories, including chemicals, lighting, and mufflers.",wheel alignment services | automotive parts supplier | brake repair services | vehicle inspection services | electrical repair services for trucks | driveshaft repair services for trucks | transmission repair services supplier | trailer maintenance services,,14205
betts truck parts & service,,betts truck parts & service,us,oregon,,portland,97218,northeast columbia boulevard,4334,45.5709863,-122.6183309,"4334 ne columbia blvd, portland, or 97218","us, united states, oregon, portland, 97218, northeast columbia boulevard, 4334, 45.5709863, -122.6183309","betts truck parts & service is an auto service based in portland, oregon, united states.","for those wondering, we are open for business! we are deemed an essential business supporting transportation industries during the covid-19 outbreak. take care of your heavy duty repair service needs in portland for transmission, drivetrain, steering, axle, electrical, and brake repair for semi-trucks and trailers, school buses, refuse vehicles, cranes, ambulances and class 6, 7, & 8 vehicles. shop our selection of heavy duty parts or call us to find the part you need.",,consumer services,auto services,other consumer services,+15032898875,+15032898875,,,,locations/portland/,bettstruckparts.com,,,,,,,,,"betts truck parts & service is a business located in portland, oregon, united states. it operates as a truck repair shop, brake shop, driveshaft shop, electrical repair shop, trailer repair shop, transmission shop, truck parts supplier, and wheel alignment service.",brake services | transmission services | driveshaft services | trailer maintenance services | wheel alignment services | electrical repair service | automotive parts supplier,,14480
betts truck parts & service,,betts truck parts & service,us,california,sun valley,los angeles,91352,san fernando road,9235,34.236793518066406,-118.39124298095703,,"us, united states, california, los angeles, 91352, san fernando road, 9235, 34.236793518066406, -118.39124298095703","betts truck parts & service is an auto service based in los angeles, california, united states.",,,consumer services,auto services,other consumer services,+18187673233,+18187673233 | +18187673323,,,,,bettstruckparts.com,,,,,,,,,,,,17354
