company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
"dr. keri j. thompson, do",,"dr. keri j. thompson, do",us,michigan,,novi,48377,west 12 mile road,46325,42.4940297,-83.5041486,"46325 w 12 mile rd #250, novi, mi 48377, united states","us, united states, michigan, novi, 48377, west 12 mile road, 46325, 42.4940297, -83.5041486","dr. keri j. thompson, do is a fertility, birth & maternity clinic based in novi, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12484651200,+12484651200,,,,providers/keri-j-thompson/?opi=79508299&sa=U&ved=0ahUKEwiB9bCl99mHAxVyVPEDHfY0KO4Q61gIFCgQ&usg=AOvVaw1EQSV_wDxQKNHmtJC9AMGi,uwhmichigan.com,,,,,,,,,"dr. keri j. thompson, do, is an obstetrician-gynecologist based in novi, michigan, united states.",medical practice | obstetric services | healthcare services,,17417
alan newman md,,alan newman md,us,michigan,,novi,48375,meadowbrook road,25500,42.4810332,-83.45418459999999,"25500 meadowbrook rd ste 120, novi, mi 48375","us, united states, michigan, novi, 48375, meadowbrook road, 25500, 42.4810332, -83.45418459999999","alan newman md is a fertility, birth & maternity clinic based in novi, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12484654340,+12484654340,,,,providers/alan-newman/?opi=79508299&sa=U&ved=0ahUKEwjn7Yr3ptmHAxUBRjABHdCeAREQ61gIEigO&usg=AOvVaw3eE2jtB3uyE8snvCx_jAMj,uwhmichigan.com,,,,,,,,,"alan newman, md is an obstetrician-gynecologist based in novi, michigan, united states.",healthcare services | second baby | obstetric services,,17986
leigh erica behring md,,leigh erica behring md,us,michigan,,east lansing,48823,turf lane,1560,42.7706345,-84.50479589999999,"1560 turf ln, east lansing, mi 48823, united states","us, united states, michigan, east lansing, 48823, turf lane, 1560, 42.7706345, -84.50479589999999","leigh erica behring md is a fertility, birth & maternity clinic based in east lansing, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+15174843000,+15174843000,,,,providers/erica-behring/?opi=79508299&sa=U&ved=0ahUKEwjDhvf-rpeIAxXkJLkGHR3pAZEQ61gIFCgQ&usg=AOvVaw206gspk2LOm1tEZ0sphIbQ,uwhmichigan.com,,AllianceObGynEastLansing/,,,,,,,"leigh erica behring, md is an obstetrician-gynecologist based in east lansing, michigan, united states.",medical practice | obstetric services | healthcare services,,18870
kelly laura np,,kelly laura np,us,michigan,,east lansing,48823,turf lane,1560,42.770506499999996,-84.5046814,"1560 turf ln, east lansing, mi 48823","us, united states, michigan, east lansing, 48823, turf lane, 1560, 42.770506499999996, -84.5046814","kelly laura np is a fertility, birth & maternity clinic based in east lansing, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+15174843000,+15174843000,,,,providers/laura-kelly/?opi=79508299&sa=U&ved=0ahUKEwid8ofq1d2HAxV4RDABHUdEBCUQ61gIEigO&usg=AOvVaw2TDGzv0Tt-h5GqE-IB9vd1,uwhmichigan.com,,,,,,,,,"kelly laura, np is an obstetrician-gynecologist based in east lansing, michigan, united states.",obstetric services | healthcare services | medical practice,,19362
lester voutsos md,,lester voutsos md,us,michigan,,novi,48377,west 12 mile road,46199,42.494034,-83.504105,"46325 w twelve mile rd #250, novi, mi 48377","us, united states, michigan, novi, 48377, west 12 mile road, 46199, 42.494034, -83.504105","lester voutsos md is a fertility, birth & maternity clinic based in novi, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12484651200,+12484651200,,,,providers/lester-j-voutsos/?opi=79508299&sa=U&ved=0ahUKEwja0-CfmNqHAxVkKFkFHdrXEd4Q61gIEigO&usg=AOvVaw2cntNsipEw5vlTKujPQPZ8,uwhmichigan.com,,,,,,,,,"lester voutsos, md is an obstetrician-gynecologist based in novi, michigan, united states.",healthcare services | obstetric services,,19585
tanay stacey np,,tanay stacey np,us,michigan,,east lansing,48823,turf lane,1560,42.770506499999996,-84.5046814,"1560 turf ln, east lansing, mi 48823, united states","us, united states, michigan, east lansing, 48823, turf lane, 1560, 42.770506499999996, -84.5046814","tanay stacey np is a fertility, birth & maternity clinic based in east lansing, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+15174843000,+15174843000,,,,providers/stacey-tanay/?opi=79508299&sa=U&ved=0ahUKEwiLkOnis5yIAxXqSPEDHRKWJjQQ61gIFCgQ&usg=AOvVaw3RFTA0nf6LuEF89ADMsUmK,uwhmichigan.com,,,,,,,,,"tanay stacey, np is an obstetrician-gynecologist based in east lansing, michigan, united states.",obstetric services | healthcare services,,22638
dr. deanna angers,,dr. deanna angers,us,michigan,,petoskey,49770,west mitchell street,560,45.3724329,-84.9708929,"560 w mitchell st # 210, petoskey, mi 49770","us, united states, michigan, petoskey, 49770, west mitchell street, 560, 45.3724329, -84.9708929","dr. deanna angers is a fertility, birth & maternity clinic based in petoskey, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12314872340,+12314872340,,,,providers/deanna-angers/,uwhmichigan.com,,,,,,,,,"dr. deanna angers is an obstetrician-gynecologist based in petoskey, michigan, united states.",gynecological health | obstetric services | comprehensive care | medical facility | pregnancy support | obstetrical care,,23435
soheyla pezeshki md,,soheyla pezeshki md,us,michigan,,novi,48377,west 12 mile road,44000,42.49620259999999,-83.4820652,"44000 w 12 mile rd # 205, novi, mi 48377","us, united states, michigan, novi, 48377, west 12 mile road, 44000, 42.49620259999999, -83.4820652","soheyla pezeshki md is a fertility, birth & maternity clinic based in novi, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12486624388,+12486624388,,,,providers/soheyla-pezeshki/,uwhmichigan.com,,,,,,,,,"soheyla pezeshki, md is an obstetrician-gynecologist based in novi, michigan, united states.",healthcare services | obstetric services | womens health services,,24546
jeannette thai md,,jeannette thai md,us,michigan,,novi,48377,west 12 mile road,44000,42.49620259999999,-83.4820652,"44000 w 12 mile rd # 205, novi, mi 48377, united states","us, united states, michigan, novi, 48377, west 12 mile road, 44000, 42.49620259999999, -83.4820652","jeannette thai md is a fertility, birth & maternity clinic based in novi, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12486624388,+12486624388,,,,providers/jeannette-thai/,uwhmichigan.com,,,,,,,,,"jeannette thai, md is an obstetrician-gynecologist based in novi, michigan, united states.",medical practice | obstetric services | healthcare services,,24681
shelby waibel fnp-bc,,shelby waibel fnp-bc,us,michigan,,petoskey,49770,west mitchell street,560,45.3724329,-84.9708929,"560 w mitchell st # 210, petoskey, mi 49770","us, united states, michigan, petoskey, 49770, west mitchell street, 560, 45.3724329, -84.9708929","shelby waibel fnp-bc is a fertility, birth & maternity clinic based in petoskey, michigan, united states.",,,consumer services,hospitals & clinics,health care & social assistance,+12314872340,+12314872340,,,,providers/shelby-waibel/,uwhmichigan.com,,,,,,,,,"shelby waibel, fnp-bc, is an obstetrician-gynecologist based in petoskey, michigan, united states.",obstetric services | healthcare services,,25723
