company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
bureau veritas formacion,,bureau veritas formacion,es,autonomous community of the basque country,,getxo,48930,tomas olabarri kaia,5,43.3211367,-3.0121650000000004,"tomas olabarri kaia, 5, 48930 las arenas, bizkaia, spain","es, spain, autonomous community of the basque country, getxo, 48930, tomas olabarri kaia, 5, 43.3211367, -3.0121650000000004",,,,,,,+34902350077,+34902350077,,,,&opi=79508299&sa=U&ved=0ahUKEwjBj_XPjM-FAxW04ckDHWwsDW0Q61gIFCgR&usg=AOvVaw2LesTRnj-trm3qTtQ5dlm3,bureauveritasformacion.com,,,,,,,,,"bureau veritas formacion is a learning center located in getxo, spain, within the autonomous community of the basque country.",,,3612
bureau veritas business school - madrid,,bureau veritas business school - madrid,es,community of madrid,,alcobendas,28108,calle de valportillo primera,22,40.5329538,-3.6532686,"c. valportillo primera, 22, 28108 alcobendas, madrid, spain","es, spain, community of madrid, alcobendas, 28108, calle de valportillo primera, 22, 40.5329538, -3.6532686","bureau veritas business school - madrid is a professional & management training company based in alcobendas, spain.",,,professional services,business consulting,other professional services,+34900921292,+34900921292,,,,bureau-veritas-business-school/,bureauveritasformacion.com,,,,,,,,,,,,5709
bureau veritas business school,,bureau veritas business school,es,community of madrid,,alcobendas,28108,calle de valportillo primera,22,40.5305611,-3.6538858,"22 calle valportillo i, alcobendas, comunidad de madrid, 28108, spain","es, spain, community of madrid, alcobendas, 28108, calle de valportillo primera, 22, 40.5305611, -3.6538858",,"con más de 25 años de historia, cada año formamos en nuestra business school a más de 50.000 alumnos procedentes de los cinco continentes. los más de 500 cursos de nuestro catálogo constituyen la oferta formativa más completa de máster, programas de experto, cursos para auditor, cursos de reciclaje profesional y formación para empresas en las áreas en las que bureau veritas es líder mundial.",education management | higher education,,,,+34900921292,+34900921292,,,,,bureauveritasformacion.com,,BVCentroUniversitario,BureauVeritasCU,bureauveritasformacion/,company/bureau-veritas-business-school-spain,,,,"bureau veritas is a business school with over 25 years of experience in training over 50,000 students annually from five continents. they offer a wide range of courses, including mba, expert programs, auditor courses, professional recycling courses, and training for businesses. with over 500 courses in their catalog, bureau veritas provides comprehensive training in various fields.",comprehensive training programs | recycling courses | business school | training company | master classes | auditing courses,bureauveritasformacion.com,8508
bureau veritas formacion,,bureau veritas formacion,es,cantabria,,camargo,39600,avenida de juan carlos i,1,43.413981299999996,-3.8253632000000004,"av. juan carlos i, 1, 39600 camargo, cantabria, spain","es, spain, cantabria, camargo, 39600, avenida de juan carlos i, 1, 43.413981299999996, -3.8253632000000004",,,,,,,+34902350077,+34902350077,,,,&opi=79508299&sa=U&ved=0ahUKEwiy-5Oz6dmFAxU_O7kGHQ7iCRAQ61gIFCgR&usg=AOvVaw1P4aulJ-i7q6fej3kozunU,bureauveritasformacion.com,,,,,,,,,,,,9501
bureau veritas formacion,,bureau veritas formacion,es,catalonia,sarrià - sant gervasi,barcelona,08017,carrer de terré,19,41.4070792,2.1213781,"carrer de terré, 11, 19, distrito de sarrià-sant gervasi, 08017 barcelona, spain","es, spain, catalonia, barcelona, 08017, carrer de terré, 19, 41.4070792, 2.1213781",,,,,,,+34902350077,+34902350077,,,,&opi=79508299&sa=U&ved=0ahUKEwjdlP-CreOFAxUkq5UCHTQUAbwQ61gIFCgR&usg=AOvVaw0BCnja0ukaV7q0NW4hhUA3,bureauveritasformacion.com,,,,,,,,,"bureau veritas formacion is a vocational school located in barcelona, spain.",apprenticeship programs | educational | vocational schools,,12697
bureau veritas formacion,,bureau veritas formacion,es,castile and león,la laguna,vega de valcarce,,plaza mayor,1,41.582413900000006,-4.7215487,"ctra. general c-820, edificio star 1ª planta, 35214 los rodeos - la laguna, spain","es, spain, castile and león, vega de valcarce, , plaza mayor, 1, 41.582413900000006, -4.7215487",,,,,,,+34902350077,+34902350077,,,,,bureauveritasformacion.com,,,,,,,,,"bureau veritas formacion is a learning center located in vega de valcarce, castile and león, spain.",management development training | learning center | professional development training,,19881
bureau veritas,bureau veritas inspeccion y testing s.l. | bureau veritas inversiones s.l.,bureau veritas | bureau veritas formacion | bureau veritas formación,es,community of madrid,,alcobendas,28108,,,40.52763786784661,-3.6449130581120945,"calle de valportillo primera, 22 edificio caoba 28108 madrid","es, spain, community of madrid, alcobendas, 28108, , , 40.52763786784661, -3.6449130581120945 | es, spain, catalonia, sant cugat del vallès, 08195, passeig de l'ametller, no, 41.4777393, 2.0474296","bureau veritas is a college/university based in alcobendas, spain.","impulsa tu carrera profesional con una formación oficial en gestión integrada de calidad, medio ambiente, seguridad y salud en el trabajo. ¡la mejor titulación para destacar en el mercado laboral. prácticas en empresas. el catálogo formativo más amplio de cursos, máster online, mba y formación de posgrado para empresas y profesionales. lidera la transición hacia una sociedad más sostenible. conoces las ventajas de confiar en una empresa líder como bureau veritas. bureau veritas formación es la división especializada en formación de la compañía internacional bureau veritas. con más de 20 años de historia, nuestro centro universitario y nuestra business school, ofrece cursos de formación elearning y presencial a más de 90.000 alumnos en las áreas en las que el grupo bureau veritas es líder mundial como calidad, seguridad alimentaria, gestión empresarial, seguridad y salud en el trabajo, naval, integración de sistemas o seguridad de la información.",internal auditing | sustainability reporting | food security | iso 9001 | food safety management | safety management systems | food quality & safety | business manegment | publications and resources | logistics & freight | environmental and social impact | sustainability & compliance | safety & workplace health | work & safety | industrial safety | corporate liability | auditor trainings | environmental protection | sustainable development | safe services | climate changes | e-learning | management training & development | business administration | developer hub | college center | featured venue | personal branding | customized content | gift enclosure cards | awards & acknowledgements | system integration | data verification | program types | data & protection | bespoke courses | academics program | training cources | qhse management | study aids | mentoring and advice | classroom courses | education tv | virtual campus | pupil services | courses offer | post graduate training | online courses,education,education,education,+34900921292,+34932535300 | +34900921292 | +34902350077 | +34912709795 | +34932535301,marketing-es@bureauveritas.com,,,,bureauveritasformacion.com,es,BVCentroUniversitario/,BureauVeritasCU,bureauveritasformacion/,school/bureau-veritas-business-school-spain,,,user/BVBusinessSchool,"bureau veritas formación, legally known as bureau veritas inspection and testing s.l., is an educational institution based in alcobendas, community of madrid. the company offers a wide range of e-learning and in-person courses, including master's degrees, mba programs, and specialized training in areas such as quality management, food safety, business management, occupational health and safety, maritime management, integrated systems, and information security. bureau veritas formación collaborates with leading companies in various sectors to provide practical and technology-driven educational programs. the institution has a history of over 20 years and serves more than 90,000 students annually.","senior experts program | online master's degrees | quality training in spanish | business management courses services | chief auditor training | e-learning institution | naval courses organizer | quality assurance | open accredited courses of auditors | management and cybersecurity courses | occupational risk prevention courses | food safety courses | industrial safety courmes | transportation and logistics courses provider | online and virtual education courses | sustainability, esg, and corporate responsibility training | integrated management systems courses | personal skills courses | free and subsidized course",bureauveritasformacion.com,22626
bureau veritas formacion,,bureau veritas formacion,es,region of murcia,espinardo,murcia,30100,calle central,10,38.009834,-1.154225,"c/ central, 10 - 1ªpl. edfc. azor, poligono ciudad industrial, 30100 espinardo, spain","es, spain, region of murcia, murcia, 30100, calle central, 10, 38.009834, -1.154225",,,,,,,+34902350077,+34902350077,,,,&opi=79508299&sa=U&ved=0ahUKEwjQ5sTXkNSFAxWYSaQEHZchA30Q61gIEygQ&usg=AOvVaw00Rg5kW4N-9nkE_w-bvcft,bureauveritasformacion.com,,,,,,,,,"bureau veritas formacion is a learning center located in murcia, spain.",management development training | professional development training | learning center,,27267
bureau veritas formacion,,bureau veritas formacion,es,valencian community,,alicante,03007,calle de la estrella polar,,38.340451699999996,-0.5198750999999999,"cr de ocaña, 39, esc. 2, 2º izda, edificio capital, 03007 alacant, spain","es, spain, valencian community, alicante, 03007, calle de la estrella polar, , 38.340451699999996, -0.5198750999999999",,,,,,,+34902350077,+34902350077,,,,&opi=79508299&sa=U&ved=0ahUKEwjR6temruCFAxVbhIkEHS9JDwgQ61gIEygQ&usg=AOvVaw27Q_cq_tVgCDVDDZx1xngq,bureauveritasformacion.com,,,,,,,,,"bureau veritas formacion is a learning center located in alicante, spain, within the valencian community.",professional development training | learning center | management development training,,30299
bureau veritas formacion,,bureau veritas formacion,es,catalonia,,sant cugat del vallès,08190,carrer de l'estret de gibraltar,,41.4526016,2.0763253,"parque empresarial a7, cant fatjo de auros, 08190 san cugat del valles, spain","es, spain, catalonia, sant cugat del vallès, 08190, carrer de l'estret de gibraltar, , 41.4526016, 2.0763253",,,,,,,+34902350077,+34902350077,,,,&opi=79508299&sa=U&ved=0ahUKEwiguvOXmtuFAxVCm68BHXHJCioQ61gIEygQ&usg=AOvVaw2dt6Qg6KudyqrCyQPDRhID,bureauveritasformacion.com,,,,,,,,,,,,32355
