company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
legacy cleaners,,legacy cleaners,us,oklahoma,,edmond,73003,west covell road,805,35.682589,-97.4948725,"805 w covell rd # 100, edmond, ok 73003","us, united states, oklahoma, edmond, 73003, west covell road, 805, 35.682589, -97.4948725","legacy cleaners is a dry cleaner services company based in edmond, oklahoma, united states.",,,professional services,cleaning services,other professional services,+14053599700,+14053599700,,,,,legacyokc.com,,,,,,,,,"legacy cleaners is a dry cleaning service located in edmond, oklahoma, united states.",laundry and dry cleaning services | coin-operated laundromat services,,6981
legacy cleaners & laundry,,legacy cleaners & laundry,us,oklahoma,,edmond,73034,south broadway,1208,35.6405683,-97.4826904,"1208 s broadway, edmond, ok 73034, united states","us, united states, oklahoma, edmond, 73034, south broadway, 1208, 35.6405683, -97.4826904","legacy cleaners & laundry is a dry cleaner services company based in edmond, oklahoma, united states.",,,professional services,cleaning services,other professional services,+14055092515,+14055092515,,,,,legacyokc.com,,,,,,,,,"legacy cleaners & laundry is a dry cleaning service provider located in edmond, oklahoma, united states. the business offers a range of services including alterations and dry cleaning.",laundry and dry cleaning services | coin-operated machines | alteration services,,7229
legacy cleaners & laundry,,legacy cleaners & laundry,us,oklahoma,,edmond,,,,35.6571367,-97.4649038,", edmond, oklahoma, united states","us, united states, oklahoma, edmond, , , , 35.6571367, -97.4649038",,,,,,,+14053403907,+14053403907,,,,,legacyokc.com,,,,,company/legacy-cleaners-&-laundry,,,,,,,9685
legacy cleaners & laundry,,legacy cleaners & laundry,us,oklahoma,,edmond,73012,north may avenue,16504,35.639125,-97.56652079999999,"16504 n may ave, edmond, ok 73012","us, united states, oklahoma, edmond, 73012, north may avenue, 16504, 35.639125, -97.56652079999999","legacy cleaners & laundry is a dry cleaner services company based in edmond, oklahoma, united states.",,,professional services,cleaning services,other professional services,+14053403907,+14053403907,,,,,legacyokc.com,,,,,,,,,"legacy cleaners & laundry is a dry cleaning service located in edmond, oklahoma, united states. the business specializes in providing dry cleaning and laundry services.",zipper jams | laundry and dry cleaning services | alteration services,,12235
trout unlimited inc.,trout unlimited inc.,,us,new york,,tarrytown,10591,midland avenue,61,41.072540283203125,-73.84567260742188,,"us, united states, new york, tarrytown, 10591, midland avenue, 61, 41.072540283203125, -73.84567260742188","trout unlimited inc. is a dry cleaner services company based in tarrytown, new york, united states.",,,professional services,cleaning services,other professional services,,,,,,,legacyokc.com,,,,,,,,,,,,13890
legacy cleaners,,legacy cleaners,us,oklahoma,,edmond,73034,east 2nd street,1531,35.6532477,-97.45910839999999,"1531 e 2nd st, edmond, ok 73034","us, united states, oklahoma, edmond, 73034, east 2nd street, 1531, 35.6532477, -97.45910839999999","legacy cleaners is a dry cleaner services company based in edmond, oklahoma, united states.",,,professional services,cleaning services,other professional services,+14053415899,+14053415899,,,,,legacyokc.com,,,,,,,,,"legacy cleaners is a dry cleaning service located in edmond, oklahoma, united states.",coin operated | laundry and dry cleaning services,,15409
legacy cleaners,,legacy cleaners,us,oklahoma,,edmond,73054,northeast 178th street,,35.65257263183594,-97.2367935180664,,"us, united states, oklahoma, edmond, 73054, northeast 178th street, , 35.65257263183594, -97.2367935180664","legacy cleaners is a dry cleaner services company based in edmond, oklahoma, united states.",,,professional services,cleaning services,other professional services,+14054716111,+14054716111,,,,,legacyokc.com,,,,,,,,,,,,18383
legacy cleaners & laundry,,legacy cleaners & laundry,us,oklahoma,,oklahoma city,73118,north western avenue,4917,35.52111500000001,-97.53032139999999,"4917 n western ave, oklahoma city, ok 73118, united states","us, united states, oklahoma, oklahoma city, 73118, north western avenue, 4917, 35.52111500000001, -97.53032139999999","legacy cleaners & laundry is an office & industrial cleaning services company based in oklahoma city, oklahoma, united states.",,,professional services,cleaning services,other professional services,+14058425400,+14058425400,,,,,legacyokc.com,,legacycleaners/,,,,,,,"legacy cleaners & laundry is a business categorized under cleaners. it is located in oklahoma city, united states.",laundry and dry cleaning services,,18876
legacy cleaners,,legacy cleaners | legacy cleaners & laundry,us,oklahoma,,edmond,73034,south broadway,1208,35.641086672830674,-97.48326663152753,"1208 s. broadway, edmond, ok 73034","us, united states, oklahoma, edmond, 73034, south broadway, 1208, 35.641086672830674, -97.48326663152753 | us, united states, oklahoma, edmond, 73012, northwest 178th street, 1201, 35.6529992, -97.5255269 | us, united states, oklahoma, oklahoma city, 73118, north western avenue, 4917, 35.52063924489796, -97.529934","legacy cleaners is a dry cleaner services company based in edmond, oklahoma, united states.","legacy cleaners is central oklahoma's preferred choice for quality dry cleaning and laundry needs. we were founded by the turrentine family in 1997. since that time we have grown from one location to eight convenient locations in chandler, cushing, edmond and oklahoma city. our community awards as the premiere dry cleaning company in the oklahoma city metro reinforces our commitment to quality and service. legacy cleaners current website commercial - youtuberashonna moore7.86k subscriberslegacy cleaners current website commercialrashonna mooresearchwatch latersharecopy linkinfoshoppingtap to unmuteif playback doesn't begin shortly, try restarting your device.more videosmore videosyou're signed outvideos you watch may be added to the tv's watch history and influence tv recommendations. the minute you walk in or drive thru a legacy cleaners location, you'll notice the difference. legacy cleaners offers a wide variety of services to meet all of your dry cleaning and laundry service needs.",dry clean | shirt care | leather & suedes | dry cleaning & laundry | wedding gown cleaning | wash & fold | blankets & comforters | stain removers | laundered shirts | pickup & delivery services | cleaning processes | coupons & specials | pick-up & delivery | delivery service | table runners | place mat | st. jude dream home | girls club | winter coat drive | environmentally friendly | drive thru,professional services,cleaning services,other professional services,+14054716111,+14053599700 | +14053415899 | +14054716111 | +14055092515 | +14053403907 | +14058425400,,,,,legacyokc.com,en,legacycleaners/,legacyokc,legacy_cleaners/,,,,,"legacy cleaners, legally known as dry cleaning & laundry institute, is a family-owned dry cleaning and laundry service provider based in edmond, oklahoma. founded in 1997 by the turrentine family, the company has expanded to eight locations across central oklahoma, including chandler, cushing, and oklahoma city. legacy cleaners is recognized for its commitment to quality and customer service, operating its entire cleaning process at its family-owned plant. the company is a member of the better business bureau and the dry cleaning & laundry institute, and it actively supports local community initiatives such as the boys and girls club of oklahoma city, warmth for winter coat drive, and st. jude’s foundation.",dry cleaning and laundromat services | wedding gown cleaning and preservation services | household cleaning products | laundered shirts | stain removal services | wash & fold service | environmentally friendly plants | cleaning processes | leather cleaning,legacyokc.com,20330
legacy cleaners,,legacy cleaners,us,oklahoma,,edmond,73012,northwest 178th street,1201,35.65426850000001,-97.532135,"1201 nw 178th st # 125, edmond, ok 73012, united states","us, united states, oklahoma, edmond, 73012, northwest 178th street, 1201, 35.65426850000001, -97.532135","legacy cleaners is a dry cleaner services company based in edmond, oklahoma, united states.",,,professional services,cleaning services,other professional services,+14054716111,+14054716111,,,,,legacyokc.com,,,,,,,,,"legacy cleaners is a dry cleaning service located in edmond, oklahoma, united states.",laundry and dry cleaning services | drive-thru service,,21727
