company_name,company_legal_names,company_commercial_names,main_country_code,main_region,main_city_district,main_city,main_postcode,main_street,main_street_number,main_latitude,main_longitude,main_address_raw_text,locations,short_description,long_description,business_tags,product_type,main_industry,main_sector,primary_phone,phone_numbers,primary_email,emails,other_emails,website_url,website_domain,website_language_code,facebook_url,twitter_url,instagram_url,linkedin_url,ios_app_url,android_app_url,youtube_url,generated_description,generated_business_tags,domains,id
fresh burger,,fresh burger,sa,makkah region,,at ta'if,26511,airport road,,21.4198982,40.4932205,"aljawharah، طريق المطار _, taif 26559, saudi arabia","sa, saudi arabia, makkah region, at ta'if, 26511, airport road, , 21.4198982, 40.4932205","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in at ta'if, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""برجر الطازج fresh burger"" is a hamburger restaurant located in at ta'if, makkah region, saudi arabia. the establishment offers a variety of services including brunch, curbside pickup, delivery, takeout, dine-in, and catering. it serves lunch, dinner, late-night food, small plates, and desserts. the restaurant is equipped with wheelchair-accessible entrances, parking, and seating. it also provides amenities such as restrooms and high chairs, and accepts various payment methods including credit and debit cards, as well as mobile nfc payments. the establishment is suitable for groups and welcomes children, with a children's menu available.",bathroom facilities | curbside pickup | happy hour food | dine-in service | catering services | small plates | late-night food | dessert options | wheelchair accessible entrance | halal food products | fresh burgers,,432
fresh burger,,fresh burger,sa,jazan province,,samtah,82723,,,16.608742,42.9395297,"samtah 86735, saudi arabia","sa, saudi arabia, jazan province, samtah, 82723, , , 16.608742, 42.9395297","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in samtah, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""البرجر الطازج fresh burger"" is a hamburger restaurant located in samtah, jazan province, saudi arabia. the establishment offers a variety of services including brunch, curbside pickup, delivery, takeout, dine-in, and catering. it serves lunch, dinner, dessert, and late-night food, and provides options for halal and small plates. the restaurant is suitable for groups and welcomes children, with amenities such as a children's menu and a parking lot.",catering services | fresh burgers | no-contact delivery | happy hour food | halal food products | dessert options | dine-in | small plates | late-night food | wheelchair accessible parking lot | curbside pickup,,602
fresh burger,,fresh burger,sa,,,muhayil,,,,18.5338227,42.051545999999995,"king faisal rd, muhayil 63311, saudi arabia","sa, saudi arabia, , muhayil, , , , 18.5338227, 42.051545999999995","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in muhayil, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""برجر الطازج fresh burger"" is a hamburger restaurant located in saudi arabia. the establishment offers a variety of services including brunch, curbside pickup, delivery, drive-through, takeout, and dine-in. it serves lunch, dinner, and late-night food, and provides options for small plates and happy hour. the restaurant is accessible by car and has both free and paid parking options. it is suitable for groups and welcomes children, with amenities such as a children's menu and street parking. payment can be made via credit card, debit card, and mobile nfc.",late-night food | small plates | counter service | dessert options | catering services | happy hour food | halal food products | h burger restaurant | drive-through service | no-contact delivery | curbside pickup,,3385
,,,sa,,,,62435,طريق الملك عبدالله,,18.3367739,42.7686743,"al mossa, khamis mushait 62463, saudi arabia","sa, saudi arabia, , , 62435, طريق الملك عبدالله, , 18.3367739, 42.7686743",,,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""برجر الطازج - الموسى fresh burger"" is a hamburger and small plates restaurant located in saudi arabia. the establishment offers a variety of services including brunch, curbside pickup, delivery, takeout, and dine-in. it serves halal food, late-night meals, breakfast, lunch, dinner, and dessert. the restaurant is suitable for groups, welcomes children, and provides a children's menu. payment options include credit card, debit card, and mobile nfc.",dine-in service | late-night food delivery services | disabled parking and wheelchair services | small plates restaurant | h burger restaurant | halal food services | curbside pickup,,4241
fresh burger,,fresh burger,sa,,,abha,,,,18.1824308,42.8264449,"_السلامه _، طريق الملك خالد، احد رفيده, abha 62421, saudi arabia","sa, saudi arabia, , abha, , , , 18.1824308, 42.8264449","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in abha, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""برجر الطازج fresh burger"" is a hamburger restaurant located in saudi arabia. the establishment offers a variety of services including curbside pickup, delivery, drive-through, takeout, and dine-in. it serves brunch, lunch, dinner, and late-night food, and provides options for halal food, small plates, and happy hour food. the restaurant is accessible and welcoming, with features such as wheelchair-accessible entrances, parking, and seating. it also accommodates groups and families, with amenities like high chairs and a children's menu.",happy hour food | drive-through service | wheelchair accessible parking lot | fresh burgers | late-night food | bathroom facilities | small plates | halal food products | curbside pickup | catering services | dine-in service,,4505
fresh burger,,fresh burger,sa,jazan province,,ad darb,,10,,17.742325399999995,42.28215960000001,"10, ad darb 89741, saudi arabia","sa, saudi arabia, jazan province, ad darb, , 10, , 17.742325399999995, 42.28215960000001","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in ad darb, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""البرجر الطازج fresh burger"" is a takeout restaurant located in ad darb, jazan province, saudi arabia. it specializes in serving hamburgers and offers various dining options including brunch, lunch, and dinner. the establishment provides services such as delivery, takeout, and catering. it is equipped with wheelchair accessible entrances and parking, and offers amenities like wi-fi. the restaurant is suitable for groups, welcomes children, and provides a children's menu. it accepts credit card payments and has a casual and cozy atmosphere.",fresh burgers | vehicle access/wheelchair entrances | credit card payment | no-contact delivery | halal food products | catering services | wi-fi | dine-in service | small plates | late-night food | childrens menu,,5891
fresh burger,,fresh burger,sa,,,,62462,,,18.305865199999996,42.6986231,"5102 طريق الملك فهد، القافلة، خميس مشيط 62454 7413،كوبري الغروي, khamis mushait saudi arabia","sa, saudi arabia, , , 62462, , , 18.305865199999996, 42.6986231",fresh burger is a restaurant based in saudi arabia.,,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""برجر الطازج fresh burger"" is a restaurant located in saudi arabia. the establishment offers a variety of services including curbside pickup, delivery, takeout, and dine-in options. it serves lunch, dinner, dessert, and late-night food, and provides amenities such as wheelchair accessibility and high chairs. the restaurant also accepts reservations and various payment methods including credit and debit cards, as well as mobile nfc payments.",dessert preparation services | payment with debit and credit cards | late-night food | takeout services | halal food products | curbside pickup | fireplaces | childrens menu | wheelchair accessible parking lot | reservation services | catering services | restrooms | outdoor seating area | happy hour food | nfc mobile payments | fresh burgers | no-contact delivery | small plates,,6026
fresh burger,,fresh burger,sa,medina province,,yanbu`,42316,ali bin abi talib (awali nazil),,24.087070199999996,38.0452164,"ali bin abi talib road, al suraif, yanbu 46422, saudi arabia","sa, saudi arabia, medina province, yanbu`, 42316, ali bin abi talib (awali nazil), , 24.087070199999996, 38.0452164","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in yanbu`, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"the ""البرجر الطازج fresh burger"" is a hamburger restaurant located in yanbu`, medina province, saudi arabia. the establishment offers various services including curbside pickup, delivery, takeout, dine-in, brunch, lunch, dinner, and late-night food. it also provides catering services and has facilities for parking both on-site and on the street. the restaurant is suitable for groups and welcomes children, with options for children's menus. payment can be made by credit card.",late-night food | curbside pickup | catering services | on-site parking | dessert options | no-contact delivery | dine-in | small plates | burger restaurant,,6656
fresh burger,,fresh burger,sa,eastern province,,dammam,31451,,,18.288670000000003,42.7266203,"امام اسواق القاضي, ad dammam, damak، حي, khamis mushait 62461, saudi arabia","sa, saudi arabia, eastern province, dammam, 31451, , , 18.288670000000003, 42.7266203","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in dammam, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,menu,freshburger.com.sa,,,,,,,,,"the ""برجر الطازج fresh burger"" is a hamburger restaurant located in dammam, eastern province, saudi arabia. it operates as a fast food establishment, offering a variety of dining options including brunch, lunch, dinner, and late-night food. the restaurant provides services such as dine-in, takeout, and delivery. it is equipped with wheelchair-accessible facilities and has amenities such as high chairs and a children's menu. the establishment also accepts credit card payments and is suitable for groups and families with children.",dine-in service | wheelchair accessible rooms | late-night food delivery services | childrens menu | high chairs | fresh burgers | small plates | catering services | credit card payment,,7366
fresh burger,,fresh burger,sa,najran region,,najran,66255,king abdul aziz road,2406,17.568383700000002,44.231931900000006,"2406 طريق الملك سعود, alathaybah ash shamaliyyah agricultural subdivision, najran 66255, saudi arabia","sa, saudi arabia, najran region, najran, 66255, king abdul aziz road, 2406, 17.568383700000002, 44.231931900000006","fresh burger is a hamburgers, hot-dogs & sandwiches restaurant based in najran, saudi arabia.",,,consumer services,restaurants,accommodation & food services,+966920022097,+966920022097,,,,,freshburger.com.sa,,,,,,,,,"fresh burger is a hamburger restaurant and takeout restaurant located in najran, saudi arabia. the establishment offers a variety of services including brunch, curbside pickup, delivery, drive-through, takeout, and dine-in. it serves lunch, dinner, and late-night food, and provides options for all-you-can-eat meals, small plates, and desserts. the restaurant also offers catering services and has facilities for wheelchair accessibility. payment options include cash, debit cards, and credit cards.",dessert options | no-contact delivery | happy hour food | small plates | halal food products | curbside pickup | bathroom facilities | all-you-can-eat meals | burger restaurant | late-night food | drive-through service | catering services | takeout restaurant | parking availability | wheelchair accessible entrance,,7730
